,epoch,hit@10,hit@20,ndcg@10,ndcg@20,precision@10,precision@20,recall@10,recall@20
207,207,0.14606,0.2138,0.22841,0.23805,0.18177,0.13304,0.1465,0.21575
208,208,0.14262,0.20896,0.22254,0.23199,0.1775,0.13003,0.1438,0.21119
209,209,0.14122,0.20935,0.22222,0.23248,0.17575,0.13027,0.14239,0.21164
210,210,0.14771,0.21533,0.23173,0.2409,0.18384,0.13399,0.14917,0.21825
211,211,0.1444,0.21329,0.22468,0.23523,0.17971,0.13273,0.14518,0.21506
212,212,0.14007,0.20629,0.2169,0.22716,0.17433,0.12837,0.14123,0.20853
213,213,0.14619,0.21329,0.22972,0.23862,0.18193,0.13273,0.14683,0.21462
214,214,0.14415,0.21202,0.22654,0.23649,0.1794,0.13193,0.14456,0.21501
215,215,0.14479,0.21393,0.22812,0.23848,0.18019,0.13312,0.14551,0.21599
216,216,0.14402,0.21062,0.22676,0.23601,0.17924,0.13106,0.14553,0.21268
217,217,0.14504,0.211,0.22856,0.23663,0.18051,0.1313,0.14645,0.21288
218,218,0.14122,0.20922,0.22082,0.23075,0.17575,0.13019,0.14153,0.21027
219,219,0.14491,0.21202,0.22959,0.23887,0.18035,0.13193,0.14541,0.21365
220,220,0.13982,0.21495,0.22469,0.23945,0.17401,0.13376,0.14024,0.21615
221,221,0.14453,0.20998,0.22753,0.23615,0.17987,0.13067,0.146,0.21253
222,222,0.143,0.20782,0.22733,0.23527,0.17797,0.12932,0.14414,0.20827
223,223,0.14529,0.21011,0.22863,0.23598,0.18082,0.13074,0.14639,0.20983
224,224,0.14262,0.21024,0.22493,0.23491,0.1775,0.13082,0.14324,0.21302
225,225,0.14428,0.21087,0.22912,0.23787,0.17956,0.13122,0.1453,0.21277
226,226,0.14835,0.21368,0.23397,0.2415,0.18463,0.13296,0.14933,0.21585
227,227,0.14402,0.21151,0.22652,0.23565,0.17924,0.13162,0.14474,0.21281
228,228,0.14899,0.21546,0.23523,0.2425,0.18542,0.13407,0.14988,0.21769
229,229,0.14529,0.21228,0.22812,0.23693,0.18082,0.13209,0.14625,0.21455
230,230,0.14529,0.20986,0.22495,0.23298,0.18082,0.13059,0.14609,0.21214
231,231,0.14555,0.21291,0.22909,0.23816,0.18114,0.13249,0.14673,0.21493
232,232,0.14466,0.21113,0.22891,0.23796,0.18003,0.13138,0.14553,0.21355
233,233,0.14631,0.21024,0.22872,0.23503,0.18209,0.13082,0.14681,0.21037
234,234,0.14351,0.21126,0.22726,0.23656,0.17861,0.13146,0.14478,0.21263
235,235,0.14249,0.21075,0.22542,0.23577,0.17734,0.13114,0.14361,0.2128
236,236,0.14504,0.2096,0.22733,0.23466,0.18051,0.13043,0.14577,0.21123
237,237,0.14428,0.21406,0.23034,0.24125,0.17956,0.1332,0.1453,0.21664
238,238,0.14479,0.21278,0.22894,0.2381,0.18019,0.13241,0.1458,0.21436
239,239,0.14606,0.21253,0.22935,0.23779,0.18177,0.13225,0.14646,0.21455
240,240,0.14198,0.20807,0.22477,0.23371,0.1767,0.12948,0.143,0.20986
241,241,0.1481,0.21648,0.23411,0.24346,0.18431,0.13471,0.14883,0.21868
242,242,0.1444,0.21164,0.22749,0.23649,0.17971,0.1317,0.14567,0.21346
243,243,0.14517,0.21393,0.22958,0.23963,0.18067,0.13312,0.1462,0.21591
244,244,0.14491,0.20935,0.22947,0.23632,0.18035,0.13027,0.14597,0.21128
245,245,0.14402,0.21431,0.22823,0.23932,0.17924,0.13336,0.14502,0.21651
246,246,0.1481,0.21368,0.23343,0.24,0.18431,0.13296,0.14858,0.21361
247,247,0.14491,0.21317,0.22796,0.2377,0.18035,0.13265,0.14575,0.21564
248,248,0.14338,0.21291,0.22726,0.23781,0.17845,0.13249,0.14433,0.2151
249,249,0.14708,0.21431,0.23159,0.24007,0.18304,0.13336,0.14809,0.21664
250,250,0.14848,0.21278,0.23621,0.24257,0.18479,0.13241,0.1491,0.21533
251,251,0.14389,0.21228,0.22822,0.2379,0.17908,0.13209,0.14523,0.21424
252,252,0.14593,0.2138,0.22861,0.23824,0.18162,0.13304,0.14676,0.21541
253,253,0.14682,0.21177,0.23319,0.24038,0.18273,0.13177,0.14741,0.21354
254,254,0.14797,0.2147,0.23185,0.23995,0.18415,0.1336,0.14901,0.21594
255,255,0.1472,0.21444,0.23137,0.24042,0.1832,0.13344,0.14795,0.21582
256,256,0.1467,0.21291,0.23013,0.23876,0.18257,0.13249,0.14727,0.21533
257,257,0.14491,0.21266,0.23108,0.24029,0.18035,0.13233,0.14597,0.21472
258,258,0.14415,0.2152,0.22936,0.2402,0.1794,0.13391,0.14494,0.2171
259,259,0.14911,0.21457,0.23324,0.2406,0.18558,0.13352,0.14976,0.21662
260,260,0.14759,0.21304,0.23488,0.24231,0.18368,0.13257,0.14914,0.21549
261,261,0.14797,0.21228,0.23318,0.23973,0.18415,0.13209,0.1487,0.21417
262,262,0.14695,0.21317,0.22933,0.23833,0.18288,0.13265,0.14823,0.2167
263,263,0.1472,0.2124,0.23173,0.23928,0.1832,0.13217,0.14732,0.21452
264,264,0.14619,0.20871,0.22746,0.23395,0.18193,0.12987,0.14698,0.21005
265,265,0.14593,0.21368,0.22967,0.23874,0.18162,0.13296,0.14671,0.21559
266,266,0.14962,0.21368,0.23485,0.241,0.18621,0.13296,0.15091,0.21555
267,267,0.14682,0.21533,0.23072,0.23988,0.18273,0.13399,0.14769,0.21691
268,268,0.14542,0.21559,0.23117,0.24208,0.18098,0.13415,0.14579,0.21701
269,269,0.143,0.21278,0.22502,0.23573,0.17797,0.13241,0.14377,0.21429
270,270,0.14771,0.21673,0.23255,0.24201,0.18384,0.13487,0.14848,0.2187
271,271,0.14555,0.21215,0.22664,0.23522,0.18114,0.13201,0.14635,0.21328
272,272,0.14873,0.21788,0.23601,0.24516,0.1851,0.13558,0.14938,0.21976
273,273,0.14695,0.21571,0.2321,0.24147,0.18288,0.13423,0.14752,0.21761
274,274,0.14453,0.21355,0.23062,0.24013,0.17987,0.13288,0.14517,0.21488
275,275,0.14644,0.2147,0.23472,0.24373,0.18225,0.1336,0.14738,0.21654
276,276,0.14695,0.2152,0.23395,0.24276,0.18288,0.13391,0.14806,0.2167
277,277,0.14911,0.21877,0.23609,0.24531,0.18558,0.13613,0.15001,0.22016
278,278,0.14746,0.21533,0.23374,0.24229,0.18352,0.13399,0.14879,0.21693
279,279,0.14771,0.21737,0.23386,0.24374,0.18384,0.13526,0.1488,0.21963
280,280,0.14428,0.21164,0.22995,0.23895,0.17956,0.1317,0.14527,0.21346
281,281,0.14835,0.21826,0.23484,0.24428,0.18463,0.13582,0.14898,0.21994
282,282,0.14606,0.21253,0.23157,0.23964,0.18177,0.13225,0.14676,0.21461
283,283,0.14835,0.21571,0.23314,0.2419,0.18463,0.13423,0.1488,0.2178
284,284,0.14504,0.21317,0.22714,0.23717,0.18051,0.13265,0.14632,0.21622
285,285,0.14631,0.21368,0.23165,0.24067,0.18209,0.13296,0.14728,0.21543
286,286,0.14453,0.21355,0.22824,0.23857,0.17987,0.13288,0.14563,0.21544
287,287,0.14733,0.21571,0.23378,0.24317,0.18336,0.13423,0.14826,0.21788
288,288,0.14848,0.21546,0.23411,0.24201,0.18479,0.13407,0.14946,0.21766
289,289,0.14822,0.21839,0.23435,0.24422,0.18447,0.1359,0.14901,0.22025
290,290,0.14746,0.21597,0.23292,0.24204,0.18352,0.13439,0.14872,0.21743
291,291,0.14759,0.21533,0.23358,0.24235,0.18368,0.13399,0.14806,0.2168
292,292,0.14428,0.21329,0.22924,0.23946,0.17956,0.13273,0.14518,0.21559
293,293,0.14555,0.21495,0.23236,0.24181,0.18114,0.13376,0.14634,0.21652
294,294,0.14504,0.21368,0.23157,0.24096,0.18051,0.13296,0.14609,0.21565
295,295,0.14835,0.21431,0.23289,0.24046,0.18463,0.13336,0.14878,0.21579
296,296,0.14873,0.21355,0.23447,0.24116,0.1851,0.13288,0.1497,0.21572
297,297,0.14682,0.21444,0.2326,0.24125,0.18273,0.13344,0.14793,0.21591
298,298,0.14517,0.21419,0.23107,0.2409,0.18067,0.13328,0.14595,0.21649
299,299,0.14491,0.21329,0.23125,0.24107,0.18035,0.13273,0.14545,0.21535
300,300,0.14733,0.21508,0.23475,0.24295,0.18336,0.13384,0.14867,0.21676
301,301,0.14504,0.2152,0.22786,0.23863,0.18051,0.13391,0.14602,0.21719
302,302,0.14606,0.21635,0.23041,0.24094,0.18177,0.13463,0.14728,0.21842
303,303,0.14606,0.21342,0.22904,0.23823,0.18177,0.13281,0.14671,0.21552
304,304,0.14682,0.21622,0.23201,0.24155,0.18273,0.13455,0.1481,0.21768
305,305,0.14848,0.21329,0.2353,0.24204,0.18479,0.13273,0.14914,0.21464
306,306,0.14657,0.21393,0.2329,0.24145,0.18241,0.13312,0.14761,0.21576
307,307,0.14504,0.21151,0.22927,0.2379,0.18051,0.13162,0.14609,0.21376
308,308,0.14657,0.2152,0.23236,0.24218,0.18241,0.13391,0.14741,0.217
309,309,0.14695,0.21393,0.2334,0.24144,0.18288,0.13312,0.14816,0.21598
310,310,0.14759,0.2175,0.23122,0.24155,0.18368,0.13534,0.14851,0.21928
311,311,0.1467,0.21571,0.23264,0.24237,0.18257,0.13423,0.14733,0.21715
312,312,0.14771,0.21788,0.23365,0.24394,0.18384,0.13558,0.14829,0.21953
313,313,0.1481,0.21457,0.23314,0.24111,0.18431,0.13352,0.14872,0.21659
