,ep,loss
0,0,0.2519803121685982
1,1,0.11403462772860247
2,2,0.08718534602838404
3,3,0.07774503134629306
4,4,0.06832400391645291
5,5,0.06586377969121232
6,6,0.05945446210749009
7,7,0.056329612455823845
8,8,0.05233873996664496
9,9,0.052236128160182166
10,10,0.04929997771978378
11,11,0.04743296598248622
12,12,0.046397408470511436
13,13,0.0436468017013634
14,14,0.04319200138835346
15,15,0.04192907713791903
16,16,0.04075591194936458
17,17,0.040141542387359286
18,18,0.03927894785781117
19,19,0.03824789066086797
20,20,0.036731463144807255
21,21,0.036997110637671804
22,22,0.03626381512731314
23,23,0.03705149965689463
24,24,0.03459097828496905
25,25,0.033683286486741376
26,26,0.03393292728373233
27,27,0.03306402457768426
28,28,0.03303592515123241
29,29,0.03154843804590842
30,30,0.031129277530400193
31,31,0.031415468191399294
32,32,0.031028533792671037
33,33,0.029718353906098532
34,34,0.029039119260714334
35,35,0.030840721310061568
36,36,0.029272185145493818
37,37,0.029466514092157867
38,38,0.02792129314997617
39,39,0.0274865834371132
40,40,0.029084734399529064
41,41,0.028655285289620653
42,42,0.02896340295453282
43,43,0.027435733005404472
44,44,0.028745026163318577
45,45,0.027765881763223338
46,46,0.027315367506269145
47,47,0.02795025339240537
48,48,0.02626027906423106
49,49,0.02739192928899737
50,50,0.026577963767682806
51,51,0.02611673343926668
52,52,0.025726764024618792
53,53,0.025500717189382103
54,54,0.02580075223437127
55,55,0.025422779952778536
56,56,0.025198979193673414
57,57,0.024613586199634215
58,58,0.02513260465553578
59,59,0.02471143557854435
60,60,0.023991554920725962
61,61,0.02465778501594768
62,62,0.024604589157902142
63,63,0.024060251574744198
64,64,0.024642862050848847
65,65,0.02351170055129949
66,66,0.023881622370989883
67,67,0.02285530650988221
68,68,0.0233857312842327
69,69,0.025182865450487417
70,70,0.024382641484193942
71,71,0.02335179375265451
72,72,0.02306349471430568
73,73,0.024803414119078833
74,74,0.023411998415694517
75,75,0.0235639735508491
76,76,0.021437507889726582
77,77,0.02234577332787654
78,78,0.021084574297727907
79,79,0.022585690185865936
80,80,0.021271315074580556
81,81,0.022398496731458342
82,82,0.020902853815213722
83,83,0.0215873416951474
84,84,0.020692557918236536
85,85,0.02101828363340567
86,86,0.02278873822925722
87,87,0.021994162542635903
88,88,0.021376652780043727
89,89,0.020614108070731163
90,90,0.0216763977180509
91,91,0.020894883474444643
92,92,0.021533132421181482
93,93,0.02145392250488786
94,94,0.020967771244399688
95,95,0.021357468055451617
96,96,0.021001783199608326
97,97,0.02105256328907083
98,98,0.020441760117297664
99,99,0.02107748783686582
100,100,0.021051460274440402
101,101,0.02135387553340372
102,102,0.019834437462336877
103,103,0.02091925555621
104,104,0.021139927646693063
105,105,0.019841816961107886
106,106,0.01980548368438202
107,107,0.01954703945118715
108,108,0.019573611782535034
109,109,0.02012480209198068
110,110,0.02046428429072394
111,111,0.02019438415984897
112,112,0.0198216041933526
113,113,0.018757557852522415
114,114,0.019689055789700326
115,115,0.019523305270601723
116,116,0.01986070174504729
117,117,0.01901153288781643
118,118,0.018541090163018775
119,119,0.018408733611816868
120,120,0.020526544410077965
121,121,0.020905290483771002
122,122,0.019669728983631906
123,123,0.020322571371627206
124,124,0.019858233630657196
125,125,0.01964977539747077
126,126,0.018642042352653602
127,127,0.019197993774843568
128,128,0.018570084919166917
129,129,0.018862475778030997
130,130,0.018861282644245553
131,131,0.018948014962541705
132,132,0.018596041372374576
133,133,0.017940509653485873
134,134,0.018334049758884835
135,135,0.018486849854097646
136,136,0.01827040533809101
137,137,0.017726796021794573
138,138,0.017839437624549166
139,139,0.017822276170858565
140,140,0.017732352155315524
141,141,0.01895082985763164
142,142,0.017081868697834367
143,143,0.018391759189612725
144,144,0.017895587939111626
145,145,0.01680652148035519
146,146,0.017592720933915937
147,147,0.018309965346227672
148,148,0.01914319335756933
149,149,0.017083052682745105
150,150,0.01777193695306778
151,151,0.017159622546066258
152,152,0.017505442477105296
153,153,0.017184876425958732
154,154,0.017239754416925067
155,155,0.0172965924584252
156,156,0.01851695743115509
157,157,0.017530260689775732
158,158,0.01765854289645658
159,159,0.016552838989916968
160,160,0.016777876052348054
161,161,0.01789690855452243
162,162,0.01772684705279329
163,163,0.016409886836567345
164,164,0.016424119061626056
165,165,0.017366427818641943
166,166,0.017872836796895546
167,167,0.017136983984314343
168,168,0.0167235718382632
169,169,0.018226790324072626
170,170,0.017033419407465878
171,171,0.01652182556469651
172,172,0.017463569008909604
173,173,0.018288918168229217
174,174,0.01580379084300469
175,175,0.015814582433770683
176,176,0.016294435351429618
177,177,0.0176452290650238
178,178,0.01763453477007501
179,179,0.01681753798552296
180,180,0.01675845364875653
181,181,0.015878946903873894
182,182,0.01634114482166136
183,183,0.01690710776978556
184,184,0.01691805724711979
185,185,0.01650230887839023
186,186,0.0165578480809927
187,187,0.01600499130675898
188,188,0.016407040824346682
189,189,0.015399300986353089
190,190,0.01628314594135565
191,191,0.016620692632654133
192,192,0.016654667198000586
193,193,0.016101589371614596
194,194,0.015836857560583773
195,195,0.01627164672347991
196,196,0.01609213094172232
197,197,0.01646150163758327
198,198,0.015358555130660534
199,199,0.015156841453383951
200,200,0.01624836175538161
201,201,0.01645612667369492
202,202,0.015804460217409274
203,203,0.01509646197561832
204,204,0.015674084616715416
205,205,0.013708123115493971
206,206,0.01501917970531127
207,207,0.016547644866959137
208,208,0.01531086810042753
209,209,0.015361266758512048
210,210,0.016103295527179453
211,211,0.015449667486416943
212,212,0.016575761988539908
213,213,0.015965567052583483
214,214,0.015747340149520075
215,215,0.016112114220638487
216,216,0.015577866723213126
217,217,0.015537696753573768
218,218,0.016078665496452767
219,219,0.01485093217343092
220,220,0.01585275975658613
221,221,0.015338878667749026
222,222,0.015483575366327869
223,223,0.016116339028539026
224,224,0.01569431436741177
225,225,0.014532659915001953
226,226,0.014767939471365774
227,227,0.01512802069020622
228,228,0.015514041735407184
229,229,0.014236320056678617
230,230,0.014712130924796356
231,231,0.013992390403633608
232,232,0.015266574453562498
233,233,0.01546144115683787
234,234,0.014508812030886902
235,235,0.013471814242246397
236,236,0.014172154574600212
237,237,0.014713341397616793
238,238,0.014553099952857284
239,239,0.015528243555523017
240,240,0.01438529767534312
241,241,0.015320407062330666
242,242,0.015216257642297185
243,243,0.014703643261728919
244,244,0.015148909242056748
245,245,0.013846546082812198
246,246,0.016349574003149483
247,247,0.015098993310376126
248,248,0.014210585477378438
249,249,0.015441802357706954
250,250,0.01399296146872289
251,251,0.015043987426906824
252,252,0.01518434047808542
253,253,0.013991711359909353
254,254,0.013875816455658744
255,255,0.014103282201925622
256,256,0.015232543707551324
257,257,0.015038771198733765
258,258,0.014888534527819823
259,259,0.0143777198596474
260,260,0.014691476148607977
261,261,0.015797520467244527
262,262,0.01513518371126231
263,263,0.0147506368401296
264,264,0.015066574094817042
265,265,0.014948201119242346
266,266,0.014398277353714494
267,267,0.013658524531980647
268,268,0.015207471846438506
269,269,0.015250545515514472
270,270,0.014924384900094831
271,271,0.014636421137872864
272,272,0.014900315730996868
273,273,0.014059896142605473
274,274,0.015018742011093041
275,275,0.014871027484974441
276,276,0.015140876940944615
277,277,0.014153402079554164
278,278,0.014328783213653985
279,279,0.014717905289110015
280,280,0.013434970285743475
281,281,0.014667232000433347
282,282,0.014441791565760094
283,283,0.014761373619822896
284,284,0.013705829281688613
285,285,0.01503769272719236
286,286,0.013466120724949767
287,287,0.014835876549648888
288,288,0.014039776698850533
289,289,0.013993788702303873
290,290,0.013895338168367743
291,291,0.015348320087308394
292,292,0.01388423947398277
293,293,0.013708091477918275
294,294,0.01423910356071942
295,295,0.013430204721825087
296,296,0.014941566021126859
297,297,0.014237199334756416
298,298,0.01424634879838456
299,299,0.014041213236530037
300,300,0.01400089035194148
301,301,0.013437739819945657
302,302,0.014685430262676057
303,303,0.01510221098878366
304,304,0.014828743221347822
305,305,0.014317143023671472
306,306,0.015127325389424668
307,307,0.013758366146837087
308,308,0.014441557940753066
309,309,0.0137245308553033
310,310,0.014273164410363226
311,311,0.013176665216793908
312,312,0.013718089307932294
313,313,0.013637594440404107
314,314,0.013712891459684162
315,315,0.013844749506782083
316,316,0.01444493473836166
317,317,0.013689670410445508
318,318,0.015746490838115707
319,319,0.014326831928509124
320,320,0.01431056922849487
321,321,0.013971593299442354
322,322,0.01417124837034327
323,323,0.0136050946517464
324,324,0.014671975965885556
325,325,0.014049243729780702
326,326,0.014228697071838029
327,327,0.014479473301702562
328,328,0.012956318034626105
329,329,0.015211895436925046
330,330,0.013460876228397383
331,331,0.014343517312013051
332,332,0.01415296854889568
333,333,0.013725143610773718
334,334,0.015049626174218515
335,335,0.01453966020113405
336,336,0.013101706637398285
337,337,0.015078016858109656
338,338,0.01407129766748232
339,339,0.013396932003910051
340,340,0.014834460939335473
341,341,0.014905690462054574
342,342,0.014063926441047122
343,343,0.01464827558683122
344,344,0.01359552236766938
345,345,0.01277499960954575
346,346,0.01444278851918438
347,347,0.014071781434776151
348,348,0.013847956926945378
349,349,0.014271549880504608
350,350,0.014397347510299262
351,351,0.013573038419160773
352,352,0.014573354109683457
353,353,0.014317036880289806
354,354,0.013335975297891042
355,355,0.01438986266250996
356,356,0.014357140945161091
357,357,0.014489155317492345
358,358,0.014182291568859536
359,359,0.014004675041445914
360,360,0.013906999559634748
361,361,0.01372501380084192
362,362,0.013954301008625943
363,363,0.01419909531250596
364,364,0.01366005149012541
365,365,0.013628661221660236
366,366,0.014669547186178319
367,367,0.014723208732903004
368,368,0.013197352945366326
369,369,0.014042687054504366
370,370,0.013700186713215183
371,371,0.013770941973609082
372,372,0.013718755121397622
373,373,0.01395290985922603
374,374,0.014170348863391316
375,375,0.014336583396310316
376,376,0.014101961572818896
377,377,0.015327267102239764
378,378,0.013845378669964917
379,379,0.013837445417747778
380,380,0.014096392756875823
381,381,0.013269748333293726
382,382,0.01368678268045187
383,383,0.013911735567757311
384,384,0.013994431287488517
385,385,0.01333644416402368
386,386,0.013784207814537427
387,387,0.01490015265367487
388,388,0.01509044670006808
389,389,0.014525396174148601
390,390,0.014467429890133002
