,epoch,hit@10,precision@10,recall@10,ndcg@10,hit@20,precision@20,recall@20,ndcg@20
0,0,0.02419,0.03011,0.02356,0.03384,0.04266,0.02655,0.0421,0.04184
1,1,0.05858,0.0729,0.05886,0.0897,0.0857,0.05333,0.08618,0.09616
2,2,0.05768,0.07179,0.05797,0.08969,0.10238,0.06371,0.10128,0.10531
3,3,0.08786,0.10935,0.08875,0.13171,0.13383,0.08328,0.13369,0.14052
4,4,0.09576,0.11918,0.09741,0.13967,0.14466,0.09002,0.145,0.15012
5,5,0.09576,0.11918,0.09709,0.13806,0.14338,0.08922,0.14368,0.14828
6,6,0.09983,0.12425,0.10056,0.14972,0.14428,0.08978,0.14486,0.15621
7,7,0.10658,0.13265,0.107,0.15892,0.15153,0.09429,0.15212,0.16566
8,8,0.10735,0.1336,0.10768,0.16174,0.15535,0.09667,0.15711,0.16996
9,9,0.09067,0.11284,0.09032,0.13861,0.14058,0.08748,0.14109,0.14985
10,10,0.11244,0.13994,0.11186,0.17161,0.16592,0.10325,0.16522,0.18044
11,11,0.11384,0.14168,0.11371,0.1786,0.16771,0.10436,0.16936,0.18702
12,12,0.11804,0.14691,0.11917,0.18044,0.16923,0.10531,0.17124,0.18677
13,13,0.12161,0.15135,0.12236,0.18486,0.17955,0.11173,0.18158,0.19501
14,14,0.11308,0.14073,0.11447,0.17247,0.17598,0.10951,0.17758,0.18656
15,15,0.12072,0.15024,0.12227,0.18695,0.18044,0.11228,0.1817,0.19655
16,16,0.1183,0.14723,0.11808,0.18477,0.17293,0.10761,0.17423,0.19154
17,17,0.12276,0.15277,0.12303,0.19462,0.17942,0.11165,0.17968,0.20204
18,18,0.11779,0.14659,0.11832,0.18375,0.17738,0.11038,0.17818,0.19419
19,19,0.12301,0.15309,0.12447,0.192,0.18031,0.1122,0.18135,0.19981
20,20,0.11868,0.1477,0.11871,0.18423,0.17458,0.10864,0.17575,0.19312
21,21,0.12352,0.15372,0.12491,0.18861,0.18261,0.11363,0.18399,0.19825
22,22,0.12085,0.1504,0.1204,0.18849,0.18693,0.11632,0.18708,0.20201
23,23,0.12594,0.15674,0.12604,0.19231,0.18732,0.11656,0.18607,0.20212
24,24,0.11333,0.14105,0.11323,0.1743,0.16949,0.10547,0.16879,0.18467
25,25,0.1253,0.15594,0.12531,0.19125,0.18401,0.1145,0.18444,0.19961
26,26,0.12174,0.15151,0.12193,0.18388,0.18413,0.11458,0.18363,0.19597
27,27,0.12543,0.1561,0.12647,0.19423,0.19203,0.11949,0.19296,0.20777
28,28,0.12887,0.16038,0.12977,0.19954,0.19152,0.11918,0.19188,0.2099
29,29,0.12339,0.15357,0.12383,0.19764,0.18299,0.11387,0.18265,0.20592
30,30,0.12594,0.15674,0.12703,0.18921,0.19101,0.11886,0.19137,0.20245
31,31,0.12938,0.16101,0.12903,0.19678,0.19037,0.11846,0.19171,0.20683
32,32,0.13473,0.16767,0.13419,0.20605,0.20476,0.12742,0.20575,0.22045
33,33,0.13345,0.16609,0.13333,0.20497,0.1975,0.1229,0.19851,0.21556
34,34,0.13447,0.16735,0.13531,0.20712,0.20069,0.12488,0.20202,0.21855
35,35,0.13256,0.16498,0.13358,0.20608,0.1975,0.1229,0.19817,0.21641
36,36,0.12836,0.15975,0.1295,0.19867,0.19381,0.1206,0.19448,0.21069
37,37,0.13065,0.1626,0.13191,0.20253,0.18834,0.11719,0.18967,0.20917
38,38,0.13167,0.16387,0.13292,0.20239,0.1947,0.12116,0.19672,0.21311
39,39,0.13065,0.1626,0.13271,0.19871,0.19279,0.11997,0.19377,0.20837
40,40,0.13358,0.16624,0.13503,0.20505,0.19126,0.11902,0.19233,0.21106
41,41,0.13116,0.16323,0.13248,0.20396,0.19496,0.12132,0.19634,0.21463
42,42,0.11766,0.14643,0.11698,0.1792,0.17802,0.11078,0.17682,0.18978
43,43,0.13307,0.16561,0.13279,0.20472,0.1998,0.12433,0.19987,0.2164
44,44,0.12696,0.158,0.12752,0.19494,0.19496,0.12132,0.19436,0.20805
45,45,0.13001,0.16181,0.13027,0.20272,0.19572,0.12179,0.19655,0.21469
46,46,0.13816,0.17195,0.14003,0.20999,0.20489,0.1275,0.20663,0.22084
47,47,0.13103,0.16307,0.13142,0.20308,0.2012,0.1252,0.20252,0.21749
48,48,0.13243,0.16482,0.13248,0.20303,0.1984,0.12345,0.19734,0.2147
49,49,0.12479,0.15531,0.12624,0.19138,0.18541,0.11537,0.18688,0.20129
50,50,0.12314,0.15325,0.12315,0.18558,0.18834,0.11719,0.18873,0.199
51,51,0.13231,0.16466,0.13397,0.20372,0.1961,0.12203,0.19711,0.21369
52,52,0.12492,0.15547,0.12587,0.1888,0.19228,0.11965,0.19336,0.20349
53,53,0.13689,0.17036,0.13878,0.20788,0.20604,0.12821,0.208,0.22129
54,54,0.13434,0.16719,0.13407,0.20886,0.20158,0.12544,0.20173,0.22003
55,55,0.13727,0.17084,0.13842,0.20699,0.19852,0.12353,0.19973,0.21509
56,56,0.14237,0.17718,0.14442,0.21656,0.21164,0.1317,0.21257,0.22838
57,57,0.13332,0.16593,0.13511,0.20859,0.19916,0.12393,0.20074,0.21919
58,58,0.13307,0.16561,0.13437,0.20453,0.1989,0.12377,0.20019,0.21609
59,59,0.13243,0.16482,0.13226,0.20282,0.1998,0.12433,0.20147,0.2153
60,60,0.13434,0.16719,0.13477,0.20298,0.20209,0.12575,0.20343,0.21606
61,61,0.13765,0.17132,0.13711,0.20998,0.20642,0.12845,0.20886,0.22309
62,62,0.13256,0.16498,0.133,0.20066,0.20273,0.12615,0.20468,0.21544
63,63,0.13409,0.16688,0.13489,0.19819,0.20247,0.12599,0.20385,0.21185
64,64,0.13536,0.16846,0.13476,0.20971,0.20514,0.12765,0.20465,0.22233
65,65,0.14147,0.17607,0.1404,0.2163,0.21215,0.13201,0.21246,0.229
