,epoch,hit@10,precision@10,recall@10,ndcg@10,hit@20,precision@20,recall@20,ndcg@20
0,0,0.06405,0.07971,0.06663,0.08348,0.11537,0.07179,0.11661,0.10325
1,1,0.09856,0.12266,0.09981,0.1354,0.16427,0.10222,0.16764,0.15743
2,2,0.1118,0.13914,0.11434,0.15986,0.16974,0.10563,0.173,0.1737
3,3,0.1113,0.13851,0.11499,0.15841,0.17471,0.10872,0.17837,0.17522
4,4,0.11562,0.1439,0.11877,0.1691,0.18044,0.11228,0.18459,0.18599
5,5,0.11944,0.14865,0.12421,0.1776,0.18528,0.11529,0.18935,0.1944
6,6,0.12186,0.15166,0.12627,0.17551,0.18821,0.11712,0.19174,0.19203
7,7,0.11881,0.14786,0.12019,0.17461,0.18515,0.11521,0.18811,0.19146
8,8,0.1183,0.14723,0.12257,0.1726,0.18515,0.11521,0.18871,0.19039
9,9,0.11995,0.14929,0.12129,0.17646,0.18821,0.11712,0.19203,0.19435
10,10,0.12148,0.15119,0.12478,0.18041,0.18706,0.1164,0.19072,0.19597
11,11,0.12008,0.14945,0.1224,0.17744,0.18604,0.11577,0.18969,0.19335
12,12,0.12721,0.15832,0.13067,0.18776,0.19598,0.12195,0.19851,0.20379
13,13,0.12543,0.1561,0.12847,0.18614,0.19508,0.12139,0.19815,0.20306
14,14,0.11944,0.14865,0.12226,0.17639,0.19203,0.11949,0.19365,0.19571
15,15,0.13065,0.1626,0.13348,0.1944,0.20171,0.12552,0.20408,0.21091
16,16,0.13052,0.16244,0.13215,0.19281,0.20081,0.12496,0.20364,0.20899
17,17,0.12734,0.15848,0.12868,0.18836,0.19496,0.12132,0.19762,0.20436
18,18,0.13409,0.16688,0.13692,0.19879,0.20311,0.12639,0.20555,0.21415
19,19,0.12874,0.16022,0.13166,0.19133,0.19432,0.12092,0.19643,0.20486
20,20,0.13065,0.1626,0.13483,0.19569,0.1998,0.12433,0.20279,0.21127
21,21,0.13396,0.16672,0.13537,0.19145,0.21011,0.13074,0.21326,0.21145
22,22,0.13664,0.17005,0.13981,0.20189,0.2096,0.13043,0.21256,0.21942
23,23,0.13931,0.17338,0.14043,0.2073,0.20909,0.13011,0.21247,0.22202
24,24,0.13727,0.17084,0.13992,0.20592,0.20705,0.12884,0.20893,0.21998
25,25,0.13192,0.16418,0.13378,0.19517,0.20425,0.1271,0.20574,0.21222
26,26,0.13523,0.1683,0.1361,0.2018,0.20705,0.12884,0.2087,0.21775
27,27,0.13689,0.17036,0.13828,0.20302,0.20565,0.12797,0.20821,0.21745
28,28,0.13931,0.17338,0.14096,0.20856,0.21189,0.13185,0.21393,0.22419
29,29,0.13511,0.16815,0.13575,0.2008,0.2082,0.12956,0.20884,0.21786
30,30,0.14326,0.17829,0.14523,0.21058,0.21151,0.13162,0.21323,0.2234
31,31,0.13269,0.16513,0.13277,0.19457,0.19865,0.12361,0.19935,0.20679
32,32,0.13715,0.17068,0.13689,0.19839,0.20591,0.12813,0.20663,0.21352
33,33,0.13816,0.17195,0.139,0.20513,0.20871,0.12987,0.20926,0.21989
34,34,0.14288,0.17781,0.14278,0.21089,0.20846,0.12971,0.20813,0.22085
35,35,0.13765,0.17132,0.13827,0.20251,0.2068,0.12868,0.20668,0.21628
36,36,0.14504,0.18051,0.14566,0.21292,0.2175,0.13534,0.21809,0.22696
37,37,0.1416,0.17623,0.14162,0.20804,0.21215,0.13201,0.21328,0.22278
38,38,0.13842,0.17227,0.1387,0.20346,0.20833,0.12964,0.20875,0.21812
39,39,0.13358,0.16624,0.13493,0.19966,0.204,0.12694,0.2065,0.21531
40,40,0.14402,0.17924,0.1444,0.21322,0.21368,0.13296,0.21406,0.22592
41,41,0.14097,0.17544,0.14172,0.20865,0.211,0.1313,0.21024,0.22211
42,42,0.1402,0.17448,0.14145,0.20943,0.20896,0.13003,0.20923,0.22267
43,43,0.14211,0.17686,0.14324,0.20257,0.20833,0.12964,0.20959,0.21503
44,44,0.1444,0.17971,0.14574,0.21413,0.21508,0.13384,0.21571,0.2278
45,45,0.13091,0.16292,0.13337,0.19058,0.20731,0.129,0.20968,0.21139
46,46,0.14402,0.17924,0.14683,0.21206,0.21329,0.13273,0.21529,0.22513
47,47,0.13969,0.17385,0.14221,0.20378,0.21126,0.13146,0.21258,0.21998
48,48,0.14033,0.17464,0.14084,0.20753,0.20807,0.12948,0.20867,0.22069
49,49,0.13969,0.17385,0.14024,0.20431,0.20616,0.12829,0.20752,0.21672
50,50,0.14377,0.17892,0.14473,0.21057,0.21266,0.13233,0.21311,0.22338
51,51,0.13829,0.17211,0.13863,0.20038,0.20871,0.12987,0.20962,0.21567
52,52,0.14555,0.18114,0.14676,0.21402,0.2147,0.1336,0.21541,0.22737
53,53,0.143,0.17797,0.14356,0.2126,0.2152,0.13391,0.21504,0.22651
54,54,0.14186,0.17655,0.14276,0.20621,0.20998,0.13067,0.2121,0.21958
55,55,0.14351,0.17861,0.14404,0.20883,0.21457,0.13352,0.21447,0.22305
56,56,0.14848,0.18479,0.14914,0.22083,0.21762,0.13542,0.21736,0.23209
57,57,0.1402,0.17448,0.14132,0.2049,0.2096,0.13043,0.21011,0.21925
58,58,0.13689,0.17036,0.13799,0.2012,0.20947,0.13035,0.21194,0.21816
59,59,0.13358,0.16624,0.13396,0.20017,0.20323,0.12647,0.20596,0.21549
60,60,0.14351,0.17861,0.14414,0.21211,0.21189,0.13185,0.21244,0.22522
61,61,0.13549,0.16862,0.13689,0.19801,0.20846,0.12971,0.21081,0.21593
