,epoch,hit@10,precision@10,recall@10,ndcg@10,hit@20,precision@20,recall@20,ndcg@20
0,0,0.04126,0.05135,0.04145,0.05899,0.06392,0.03978,0.06354,0.06466
1,1,0.05628,0.07005,0.05642,0.08005,0.08506,0.05293,0.08455,0.08622
2,2,0.06303,0.07845,0.06249,0.09979,0.09691,0.0603,0.09605,0.10563
3,3,0.06698,0.08336,0.06628,0.10472,0.102,0.06347,0.10186,0.11098
4,4,0.06902,0.0859,0.06822,0.10636,0.10798,0.06719,0.10707,0.11456
5,5,0.07462,0.09287,0.07354,0.11762,0.11002,0.06846,0.10946,0.12221
6,6,0.07106,0.08843,0.07081,0.11268,0.10773,0.06704,0.10671,0.11893
7,7,0.08188,0.1019,0.08154,0.12782,0.11766,0.07322,0.1171,0.13154
8,8,0.07564,0.09414,0.07534,0.11909,0.11142,0.06933,0.11147,0.12366
9,9,0.07946,0.09889,0.07835,0.1251,0.11741,0.07306,0.11656,0.12999
10,10,0.0829,0.10317,0.08208,0.1295,0.12467,0.07758,0.12339,0.13618
11,11,0.08112,0.10095,0.08043,0.12425,0.1225,0.07623,0.12145,0.13135
12,12,0.08162,0.10158,0.08009,0.12225,0.12594,0.07837,0.12481,0.13124
13,13,0.08341,0.1038,0.08294,0.12863,0.12925,0.08043,0.12884,0.1375
14,14,0.08226,0.10238,0.08108,0.12474,0.12836,0.07987,0.1276,0.13469
15,15,0.07908,0.09842,0.07802,0.11854,0.12326,0.0767,0.12212,0.1279
16,16,0.08494,0.10571,0.0835,0.1277,0.13715,0.08534,0.13599,0.14059
17,17,0.0843,0.10491,0.08256,0.12465,0.12938,0.08051,0.12801,0.13375
18,18,0.08112,0.10095,0.08023,0.12278,0.12798,0.07964,0.12661,0.13309
19,19,0.08646,0.10761,0.08562,0.13041,0.13154,0.08185,0.13062,0.1384
20,20,0.08099,0.10079,0.07993,0.12107,0.13027,0.08106,0.12855,0.13322
21,21,0.08532,0.10618,0.08481,0.1259,0.12989,0.08082,0.12924,0.13477
22,22,0.08392,0.10444,0.083,0.12635,0.13549,0.08431,0.13499,0.13933
23,23,0.08506,0.10586,0.08425,0.12877,0.13103,0.08154,0.13051,0.1381
24,24,0.08557,0.1065,0.08487,0.1265,0.13536,0.08423,0.13479,0.13836
25,25,0.08646,0.10761,0.08635,0.12209,0.14084,0.08764,0.14045,0.13721
26,26,0.08608,0.10713,0.08542,0.12572,0.13638,0.08487,0.13644,0.13779
27,27,0.08303,0.10333,0.08264,0.11952,0.13307,0.08281,0.13204,0.13266
28,28,0.08341,0.1038,0.08208,0.11904,0.13473,0.08384,0.13423,0.13297
29,29,0.08201,0.10206,0.08119,0.12097,0.13371,0.0832,0.13262,0.13442
30,30,0.08672,0.10792,0.08615,0.12286,0.14275,0.08883,0.14298,0.13823
31,31,0.08748,0.10887,0.08694,0.12162,0.1458,0.09073,0.14636,0.13923
32,32,0.08417,0.10475,0.08452,0.12215,0.13702,0.08526,0.13726,0.13657
33,33,0.08506,0.10586,0.08518,0.12384,0.14071,0.08756,0.14121,0.13919
34,34,0.08455,0.10523,0.08375,0.12079,0.14071,0.08756,0.14072,0.13729
35,35,0.08583,0.10681,0.08581,0.1232,0.14262,0.08875,0.14339,0.14014
36,36,0.08723,0.10856,0.08722,0.12805,0.13893,0.08645,0.13883,0.141
37,37,0.08888,0.11062,0.08881,0.12683,0.14491,0.09017,0.14424,0.14172
38,38,0.08952,0.11141,0.08912,0.13229,0.15141,0.09422,0.1524,0.15066
39,39,0.08914,0.11094,0.08878,0.13349,0.14733,0.09168,0.14842,0.14935
40,40,0.08608,0.10713,0.08558,0.12835,0.14364,0.08938,0.14436,0.14441
41,41,0.0899,0.11189,0.08934,0.13265,0.14084,0.08764,0.14222,0.1449
42,42,0.0899,0.11189,0.09005,0.13017,0.14822,0.09223,0.14863,0.14699
43,43,0.09194,0.11442,0.09148,0.13636,0.13944,0.08677,0.13986,0.14577
44,44,0.09181,0.11426,0.09156,0.13565,0.14415,0.0897,0.14491,0.14802
45,45,0.08519,0.10602,0.08474,0.12522,0.13804,0.0859,0.13881,0.13941
46,46,0.08799,0.10951,0.08782,0.13064,0.13613,0.08471,0.13648,0.14097
47,47,0.0885,0.11014,0.08798,0.13128,0.14402,0.08962,0.14404,0.14541
48,48,0.09067,0.11284,0.09079,0.13539,0.14186,0.08827,0.14256,0.14703
49,49,0.09067,0.11284,0.09041,0.13254,0.14122,0.08788,0.14146,0.14408
50,50,0.09003,0.11204,0.08965,0.13681,0.14924,0.09287,0.14935,0.15289
51,51,0.09156,0.11395,0.09074,0.13825,0.14364,0.08938,0.14394,0.1497
52,52,0.09054,0.11268,0.09024,0.13507,0.14568,0.09065,0.14621,0.1492
53,53,0.09092,0.11315,0.09075,0.13329,0.143,0.08899,0.14344,0.14533
54,54,0.08901,0.11078,0.08906,0.1355,0.13918,0.08661,0.13908,0.1461
55,55,0.08672,0.10792,0.08564,0.13136,0.14109,0.0878,0.14069,0.14547
56,56,0.0871,0.1084,0.08668,0.13154,0.1458,0.09073,0.14565,0.14813
57,57,0.08697,0.10824,0.08709,0.12917,0.14135,0.08796,0.14183,0.14369
58,58,0.09118,0.11347,0.09195,0.13442,0.14211,0.08843,0.14185,0.14564
59,59,0.09156,0.11395,0.09169,0.13823,0.14759,0.09184,0.1486,0.15228
60,60,0.08723,0.10856,0.08658,0.13343,0.14275,0.08883,0.14386,0.14791
61,61,0.08977,0.11173,0.09012,0.13645,0.15039,0.09358,0.15187,0.15356
62,62,0.0871,0.1084,0.08784,0.13094,0.1523,0.09477,0.154,0.15191
63,63,0.09028,0.11236,0.09058,0.13462,0.14975,0.09319,0.14963,0.15072
64,64,0.08888,0.11062,0.08946,0.12982,0.14402,0.08962,0.14455,0.14433
65,65,0.08914,0.11094,0.08924,0.12749,0.13956,0.08685,0.13961,0.14004
66,66,0.09258,0.11521,0.09294,0.13047,0.15306,0.09525,0.15425,0.14816
67,67,0.09092,0.11315,0.09216,0.12925,0.15204,0.09461,0.15375,0.14797
68,68,0.08595,0.10697,0.08618,0.12571,0.14033,0.08732,0.14161,0.14075
69,69,0.08748,0.10887,0.08803,0.12813,0.15128,0.09414,0.15243,0.14808
70,70,0.08888,0.11062,0.0894,0.13367,0.14542,0.09049,0.14635,0.14853
71,71,0.08659,0.10777,0.08687,0.13033,0.14326,0.08914,0.14437,0.14615
72,72,0.08621,0.10729,0.08553,0.1281,0.13727,0.08542,0.1381,0.14062
73,73,0.08736,0.10872,0.08722,0.13053,0.14351,0.0893,0.14377,0.14601
74,74,0.09232,0.1149,0.09264,0.13354,0.16159,0.10055,0.16398,0.15707
75,75,0.09245,0.11506,0.09324,0.13523,0.15854,0.09865,0.16105,0.15635
76,76,0.08519,0.10602,0.08532,0.12522,0.14631,0.09105,0.14784,0.14508
77,77,0.08379,0.10428,0.08386,0.12544,0.1444,0.08986,0.14471,0.14416
78,78,0.08799,0.10951,0.08832,0.1318,0.14326,0.08914,0.14447,0.14654
79,79,0.08837,0.10998,0.08885,0.13288,0.14517,0.09033,0.14591,0.1479
80,80,0.08863,0.1103,0.08897,0.13089,0.1607,0.1,0.16124,0.15601
81,81,0.09283,0.11553,0.09334,0.13581,0.15841,0.09857,0.15925,0.15638
82,82,0.08965,0.11157,0.08971,0.13219,0.14822,0.09223,0.14904,0.14893
83,83,0.09245,0.11506,0.09286,0.13617,0.15268,0.09501,0.15345,0.15336
84,84,0.08736,0.10872,0.0875,0.12814,0.14937,0.09295,0.14929,0.14755
85,85,0.08977,0.11173,0.0901,0.13083,0.15128,0.09414,0.15216,0.14976
86,86,0.09219,0.11474,0.09235,0.13364,0.15268,0.09501,0.15251,0.1512
87,87,0.08914,0.11094,0.08899,0.13382,0.14784,0.092,0.14703,0.15013
88,88,0.09334,0.11616,0.0931,0.13832,0.16134,0.1004,0.16222,0.15998
89,89,0.09118,0.11347,0.09112,0.1342,0.15332,0.0954,0.1538,0.15296
90,90,0.09105,0.11331,0.09097,0.13434,0.1467,0.09128,0.14673,0.14871
91,91,0.09398,0.11696,0.09366,0.13904,0.15408,0.09588,0.1549,0.15571
92,92,0.09359,0.11648,0.0933,0.13846,0.15676,0.09754,0.15699,0.15734
93,93,0.09054,0.11268,0.09018,0.13487,0.15637,0.09731,0.15701,0.1553
94,94,0.09525,0.11854,0.09497,0.13788,0.16694,0.10388,0.16667,0.16133
95,95,0.09461,0.11775,0.09458,0.13842,0.16312,0.10151,0.1635,0.16016
96,96,0.09016,0.1122,0.09006,0.13246,0.15561,0.09683,0.15612,0.15312
97,97,0.08443,0.10507,0.08417,0.12768,0.14529,0.09041,0.14508,0.14594
98,98,0.09181,0.11426,0.09274,0.13543,0.16427,0.10222,0.16494,0.1598
99,99,0.09258,0.11521,0.09281,0.1358,0.15803,0.09834,0.15822,0.15581
100,100,0.09067,0.11284,0.09064,0.13152,0.15599,0.09707,0.15656,0.15282
101,101,0.0913,0.11363,0.09129,0.13231,0.16045,0.09984,0.16064,0.15524
102,102,0.09168,0.1141,0.09212,0.13191,0.16172,0.10063,0.16215,0.15562
103,103,0.09245,0.11506,0.09296,0.13404,0.15663,0.09746,0.15667,0.15365
104,104,0.09245,0.11506,0.09211,0.13391,0.15001,0.09334,0.15025,0.14939
105,105,0.09219,0.11474,0.09282,0.13543,0.15676,0.09754,0.15771,0.15531
106,106,0.08659,0.10777,0.08662,0.12885,0.14797,0.09208,0.14777,0.14728
107,107,0.09232,0.1149,0.09282,0.13687,0.15612,0.09715,0.15717,0.15611
108,108,0.08404,0.1046,0.08424,0.12509,0.14338,0.08922,0.14373,0.14307
109,109,0.09398,0.11696,0.09389,0.13965,0.1607,0.1,0.16115,0.16004
110,110,0.09754,0.12139,0.09805,0.14079,0.16834,0.10475,0.16905,0.16402
111,111,0.08685,0.10808,0.08694,0.12693,0.1472,0.0916,0.14843,0.14556
112,112,0.09805,0.12203,0.09835,0.14056,0.16019,0.09968,0.16088,0.15812
113,113,0.09398,0.11696,0.09429,0.13642,0.15625,0.09723,0.15724,0.15499
114,114,0.09487,0.11807,0.09471,0.1367,0.16172,0.10063,0.1628,0.15832
115,115,0.08952,0.11141,0.08992,0.12964,0.15434,0.09604,0.15465,0.15023
116,116,0.08659,0.10777,0.08658,0.12534,0.14491,0.09017,0.14546,0.14293
117,117,0.08876,0.11046,0.08881,0.13009,0.14479,0.0901,0.14428,0.14514
118,118,0.09156,0.11395,0.0911,0.13458,0.15625,0.09723,0.15634,0.15431
119,119,0.09321,0.11601,0.09272,0.13518,0.15561,0.09683,0.15578,0.15375
120,120,0.0964,0.11997,0.09629,0.13845,0.16809,0.1046,0.1685,0.1625
121,121,0.08977,0.11173,0.0897,0.1347,0.15217,0.09469,0.15199,0.15295
122,122,0.09016,0.1122,0.08956,0.13219,0.1537,0.09564,0.15306,0.15155
123,123,0.09067,0.11284,0.09136,0.1329,0.15625,0.09723,0.15635,0.15365
124,124,0.09067,0.11284,0.09011,0.13396,0.14822,0.09223,0.14814,0.14945
125,125,0.09385,0.1168,0.09415,0.13912,0.16796,0.10452,0.16768,0.16383
126,126,0.09028,0.11236,0.09064,0.13474,0.15943,0.09921,0.15938,0.15704
127,127,0.09334,0.11616,0.09359,0.13546,0.16516,0.10277,0.16564,0.15969
128,128,0.09512,0.11838,0.09512,0.13901,0.16185,0.10071,0.16188,0.15921
129,129,0.09423,0.11727,0.09449,0.13556,0.16491,0.10261,0.16544,0.15922
130,130,0.09525,0.11854,0.09494,0.13854,0.16465,0.10246,0.16516,0.16094
131,131,0.09742,0.12124,0.09768,0.14118,0.16503,0.10269,0.16573,0.16204
132,132,0.09474,0.11791,0.09471,0.13847,0.16605,0.10333,0.16568,0.16104
133,133,0.09385,0.1168,0.0939,0.13749,0.1565,0.09739,0.15646,0.15546
134,134,0.09372,0.11664,0.09394,0.13636,0.16249,0.10111,0.16265,0.15845
135,135,0.09512,0.11838,0.095,0.13746,0.163,0.10143,0.1629,0.1588
136,136,0.09729,0.12108,0.0973,0.14157,0.1672,0.10404,0.16747,0.16405
137,137,0.10073,0.12536,0.10129,0.14501,0.17216,0.10713,0.17264,0.16751
138,138,0.09359,0.11648,0.09355,0.13575,0.1621,0.10087,0.1629,0.15763
139,139,0.09296,0.11569,0.09298,0.13498,0.16121,0.10032,0.1608,0.15615
140,140,0.09665,0.12029,0.0969,0.14054,0.16656,0.10365,0.16702,0.16264
141,141,0.09474,0.11791,0.09487,0.13735,0.1607,0.1,0.16145,0.15753
142,142,0.09627,0.11981,0.09704,0.13926,0.1579,0.09826,0.15836,0.15652
143,143,0.09767,0.12155,0.09767,0.13981,0.17051,0.1061,0.17083,0.16382
144,144,0.09691,0.1206,0.09683,0.14121,0.16567,0.10309,0.16601,0.16248
145,145,0.095,0.11823,0.09504,0.13862,0.16236,0.10103,0.16262,0.15949
146,146,0.09907,0.1233,0.09923,0.14301,0.17114,0.1065,0.17237,0.16659
147,147,0.09652,0.12013,0.0967,0.14084,0.16083,0.10008,0.16131,0.15944
148,148,0.0941,0.11712,0.09434,0.13633,0.15803,0.09834,0.15894,0.15517
149,149,0.0955,0.11886,0.09604,0.13659,0.16682,0.1038,0.16662,0.15997
150,150,0.09461,0.11775,0.09475,0.13842,0.16389,0.10198,0.16394,0.16033
151,151,0.09614,0.11965,0.09642,0.13823,0.16338,0.10166,0.16346,0.15923
152,152,0.10264,0.12773,0.10328,0.14621,0.1728,0.10753,0.17379,0.16778
153,153,0.10238,0.12742,0.10294,0.14458,0.16885,0.10507,0.16974,0.16421
154,154,0.09767,0.12155,0.09835,0.14172,0.16452,0.10238,0.16542,0.1616
155,155,0.09843,0.1225,0.09889,0.14134,0.17178,0.10689,0.17311,0.16562
156,156,0.10085,0.12552,0.10135,0.14441,0.17738,0.11038,0.17893,0.17034
157,157,0.09831,0.12235,0.0989,0.14154,0.16503,0.10269,0.16524,0.16147
158,158,0.09589,0.11933,0.09582,0.13928,0.1621,0.10087,0.16197,0.15887
159,159,0.09958,0.12393,0.09932,0.14485,0.16669,0.10372,0.16765,0.16476
160,160,0.09869,0.12282,0.09913,0.14246,0.17025,0.10594,0.17051,0.16524
161,161,0.10111,0.12583,0.10181,0.14794,0.17,0.10578,0.17025,0.16836
162,162,0.09754,0.12139,0.09794,0.14354,0.16516,0.10277,0.16551,0.16397
163,163,0.10149,0.12631,0.10212,0.14733,0.17191,0.10697,0.17224,0.16913
164,164,0.09869,0.12282,0.09882,0.14506,0.16554,0.10301,0.16565,0.16518
165,165,0.09843,0.1225,0.09878,0.14574,0.16771,0.10436,0.16742,0.16661
166,166,0.09703,0.12076,0.09635,0.14424,0.16796,0.10452,0.16809,0.16662
167,167,0.09767,0.12155,0.0981,0.14505,0.16274,0.10127,0.16359,0.16364
168,168,0.09742,0.12124,0.09801,0.14237,0.17153,0.10674,0.17291,0.16691
169,169,0.09398,0.11696,0.09411,0.14088,0.15879,0.09881,0.15932,0.1601
170,170,0.09894,0.12314,0.09969,0.14555,0.17204,0.10705,0.17247,0.16905
171,171,0.095,0.11823,0.09534,0.14039,0.16567,0.10309,0.1662,0.16297
172,172,0.09461,0.11775,0.09534,0.14093,0.16325,0.10158,0.16352,0.16219
173,173,0.10391,0.12932,0.10398,0.14842,0.17726,0.1103,0.17731,0.17174
174,174,0.09678,0.12044,0.09656,0.14571,0.16554,0.10301,0.16618,0.16695
175,175,0.09742,0.12124,0.09734,0.14295,0.16694,0.10388,0.16665,0.1645
176,176,0.09805,0.12203,0.09837,0.14546,0.16974,0.10563,0.17043,0.16804
177,177,0.10136,0.12615,0.10126,0.14585,0.17369,0.10808,0.17431,0.16914
178,178,0.09805,0.12203,0.0988,0.14255,0.17153,0.10674,0.17218,0.1667
179,179,0.09767,0.12155,0.0976,0.14276,0.1672,0.10404,0.16732,0.16436
180,180,0.09983,0.12425,0.09955,0.14475,0.17331,0.10784,0.17375,0.16908
181,181,0.09691,0.1206,0.09687,0.14361,0.16669,0.10372,0.16696,0.16486
182,182,0.09882,0.12298,0.09882,0.14507,0.16834,0.10475,0.16854,0.16652
183,183,0.09945,0.12377,0.1,0.14701,0.16796,0.10452,0.16871,0.16727
184,184,0.09958,0.12393,0.09955,0.1476,0.17102,0.10642,0.17148,0.16966
185,185,0.09614,0.11965,0.09613,0.14204,0.16605,0.10333,0.1662,0.16361
186,186,0.1006,0.1252,0.10113,0.14851,0.17305,0.10769,0.17379,0.17111
187,187,0.09869,0.12282,0.09971,0.14475,0.16923,0.10531,0.16983,0.16668
188,188,0.09691,0.1206,0.09722,0.14331,0.17076,0.10626,0.17175,0.16763
189,189,0.09856,0.12266,0.09923,0.14682,0.16962,0.10555,0.17042,0.16851
190,190,0.10251,0.12758,0.10326,0.14914,0.17993,0.11197,0.18102,0.17484
191,191,0.10149,0.12631,0.10207,0.14825,0.17395,0.10824,0.17517,0.17105
192,192,0.09512,0.11838,0.09525,0.14203,0.16338,0.10166,0.16382,0.16313
193,193,0.09423,0.11727,0.09411,0.14176,0.15816,0.09842,0.15877,0.16021
194,194,0.10302,0.12821,0.10359,0.14893,0.17866,0.11117,0.18006,0.17409
195,195,0.10034,0.12488,0.10122,0.14692,0.17331,0.10784,0.17411,0.17024
196,196,0.09729,0.12108,0.09732,0.14316,0.16541,0.10293,0.16603,0.16399
197,197,0.10416,0.12964,0.10462,0.15141,0.17815,0.11086,0.1788,0.1746
198,198,0.10658,0.13265,0.10742,0.15364,0.17993,0.11197,0.18057,0.17637
199,199,0.10174,0.12662,0.10253,0.14911,0.17433,0.10848,0.17525,0.17196
200,200,0.10009,0.12456,0.1005,0.14905,0.17331,0.10784,0.17356,0.172
201,201,0.10455,0.13011,0.10463,0.15293,0.17598,0.10951,0.17679,0.17438
202,202,0.10467,0.13027,0.10525,0.1507,0.17993,0.11197,0.1818,0.17527
203,203,0.0964,0.11997,0.09674,0.14375,0.16287,0.10135,0.1635,0.1631
204,204,0.09894,0.12314,0.09943,0.14729,0.16962,0.10555,0.1702,0.16929
205,205,0.1062,0.13217,0.10705,0.15316,0.18146,0.11292,0.18208,0.17702
206,206,0.10111,0.12583,0.10175,0.14735,0.17267,0.10745,0.17324,0.16974
207,207,0.10493,0.13059,0.10525,0.1533,0.17942,0.11165,0.17989,0.17706
208,208,0.10085,0.12552,0.10205,0.14716,0.17866,0.11117,0.17951,0.17297
209,209,0.1034,0.12868,0.10438,0.14936,0.17929,0.11157,0.17945,0.17398
210,210,0.10315,0.12837,0.10387,0.14712,0.17458,0.10864,0.17517,0.1692
211,211,0.10162,0.12647,0.10215,0.14723,0.17496,0.10887,0.17556,0.17078
212,212,0.09996,0.12441,0.10023,0.14572,0.17127,0.10658,0.17177,0.16782
213,213,0.10213,0.1271,0.10293,0.14708,0.17484,0.1088,0.17528,0.17034
214,214,0.09996,0.12441,0.10092,0.14647,0.16834,0.10475,0.16912,0.16698
215,215,0.10416,0.12964,0.1052,0.15065,0.17675,0.10998,0.17731,0.1732
216,216,0.10174,0.12662,0.10239,0.1466,0.17662,0.1099,0.17713,0.17143
217,217,0.10162,0.12647,0.10188,0.14806,0.17076,0.10626,0.17136,0.16907
218,218,0.10276,0.12789,0.10321,0.15064,0.17344,0.10792,0.17423,0.17209
219,219,0.10213,0.1271,0.10264,0.14928,0.17064,0.10618,0.17147,0.16969
220,220,0.10544,0.13122,0.1062,0.15262,0.17484,0.1088,0.17571,0.17266
221,221,0.10773,0.13407,0.10826,0.15306,0.17598,0.10951,0.17615,0.17278
222,222,0.10786,0.13423,0.10842,0.1565,0.1798,0.11189,0.18027,0.17776
223,223,0.10378,0.12916,0.10458,0.15059,0.17318,0.10777,0.17426,0.1713
224,224,0.1048,0.13043,0.10551,0.15279,0.17675,0.10998,0.1773,0.17476
225,225,0.10378,0.12916,0.10436,0.15115,0.17114,0.1065,0.1714,0.17021
226,226,0.10875,0.13534,0.10939,0.15624,0.18146,0.11292,0.18171,0.17808
227,227,0.10658,0.13265,0.10714,0.15216,0.17496,0.10887,0.17517,0.17189
228,228,0.10034,0.12488,0.10083,0.14769,0.16745,0.1042,0.16771,0.16733
229,229,0.10022,0.12472,0.1012,0.14728,0.16758,0.10428,0.1681,0.16678
230,230,0.10658,0.13265,0.10696,0.15588,0.17751,0.11046,0.17753,0.17635
231,231,0.10365,0.129,0.10406,0.15116,0.17649,0.10983,0.17707,0.17335
232,232,0.10531,0.13106,0.10593,0.15236,0.17598,0.10951,0.17624,0.17307
233,233,0.10327,0.12853,0.10387,0.1501,0.17255,0.10737,0.17314,0.17063
234,234,0.10442,0.12995,0.10504,0.15028,0.17611,0.10959,0.17665,0.17241
235,235,0.10238,0.12742,0.10298,0.14664,0.1728,0.10753,0.17333,0.16832
236,236,0.10378,0.12916,0.10407,0.15063,0.17751,0.11046,0.17851,0.17466
237,237,0.10404,0.12948,0.10455,0.14857,0.17713,0.11022,0.17744,0.17171
238,238,0.10378,0.12916,0.1042,0.1499,0.17369,0.10808,0.17443,0.17118
239,239,0.10149,0.12631,0.1019,0.14869,0.17025,0.10594,0.17103,0.16923
240,240,0.10302,0.12821,0.1035,0.1493,0.1728,0.10753,0.17367,0.17045
241,241,0.10544,0.13122,0.10579,0.1527,0.17802,0.11078,0.17831,0.175
242,242,0.1048,0.13043,0.10581,0.15151,0.17713,0.11022,0.17751,0.17374
243,243,0.10747,0.13376,0.10811,0.15491,0.18311,0.11395,0.18347,0.1785
244,244,0.10811,0.13455,0.10868,0.15668,0.18235,0.11347,0.18236,0.17956
245,245,0.10404,0.12948,0.10446,0.15216,0.17458,0.10864,0.17522,0.17326
246,246,0.10544,0.13122,0.10559,0.15456,0.17955,0.11173,0.17998,0.17736
247,247,0.1048,0.13043,0.10537,0.15241,0.17802,0.11078,0.17796,0.17496
248,248,0.10531,0.13106,0.10609,0.15219,0.17891,0.11133,0.17922,0.1749
249,249,0.10582,0.1317,0.10651,0.15399,0.18006,0.11204,0.17997,0.17671
250,250,0.10735,0.1336,0.10807,0.15488,0.18108,0.11268,0.18133,0.17716
251,251,0.10467,0.13027,0.10532,0.15325,0.17764,0.11054,0.17812,0.17589
252,252,0.10467,0.13027,0.10495,0.15186,0.17535,0.10911,0.17571,0.17288
253,253,0.10569,0.13154,0.10655,0.15301,0.17802,0.11078,0.17821,0.1749
254,254,0.10276,0.12789,0.10319,0.15031,0.17344,0.10792,0.1737,0.17168
255,255,0.10276,0.12789,0.10311,0.15036,0.17624,0.10967,0.17655,0.17336
256,256,0.10569,0.13154,0.1061,0.15249,0.1784,0.11101,0.17874,0.17498
257,257,0.10391,0.12932,0.10417,0.15031,0.17598,0.10951,0.17637,0.17237
