,epoch,hit@10,hit@20,ndcg@10,ndcg@20,precision@10,precision@20,recall@10,recall@20
255,255,0.14924,0.22195,0.23515,0.2458,0.18574,0.13811,0.15036,0.22201
256,256,0.15204,0.22234,0.23852,0.24764,0.18922,0.13835,0.15315,0.22328
257,257,0.15217,0.22539,0.23869,0.24956,0.18938,0.14025,0.15248,0.22602
258,258,0.15013,0.22259,0.23628,0.24697,0.18685,0.13851,0.15105,0.22291
259,259,0.15243,0.22488,0.24033,0.25045,0.1897,0.13994,0.15332,0.22519
260,260,0.15217,0.22399,0.24055,0.25029,0.18938,0.13938,0.15337,0.22433
261,261,0.15434,0.22425,0.2415,0.25008,0.19208,0.13954,0.15526,0.22492
262,262,0.15383,0.22565,0.241,0.25146,0.19144,0.14041,0.15477,0.22835
263,263,0.15001,0.22259,0.23683,0.24818,0.18669,0.13851,0.15125,0.2238
264,264,0.14924,0.22361,0.23528,0.24765,0.18574,0.13914,0.15065,0.22473
265,265,0.15446,0.2245,0.24117,0.25013,0.19223,0.1397,0.15616,0.22579
266,266,0.1509,0.22488,0.24031,0.25235,0.1878,0.13994,0.15209,0.22555
267,267,0.15459,0.22475,0.24227,0.25099,0.19239,0.13986,0.1552,0.22524
268,268,0.1537,0.22425,0.24147,0.25058,0.19128,0.13954,0.1544,0.22523
269,269,0.15472,0.22526,0.24379,0.25285,0.19255,0.14017,0.15555,0.22609
270,270,0.15357,0.22323,0.23989,0.24874,0.19113,0.13891,0.1548,0.2253
271,271,0.1537,0.22743,0.24252,0.25299,0.19128,0.14152,0.15498,0.2275
272,272,0.15383,0.22743,0.24085,0.25204,0.19144,0.14152,0.15478,0.2291
273,273,0.15306,0.22386,0.24088,0.25053,0.19049,0.1393,0.15407,0.22469
274,274,0.15306,0.22514,0.23932,0.25022,0.19049,0.1401,0.15425,0.22651
275,275,0.15344,0.22374,0.23861,0.24756,0.19097,0.13922,0.15425,0.2243
276,276,0.15204,0.22246,0.2399,0.24852,0.18922,0.13843,0.15341,0.22323
277,277,0.15459,0.22539,0.24111,0.24997,0.19239,0.14025,0.15521,0.22625
278,278,0.15179,0.22348,0.23799,0.24844,0.18891,0.13906,0.15254,0.22435
279,279,0.15332,0.22641,0.24139,0.25205,0.19081,0.14089,0.15426,0.22715
280,280,0.14886,0.22208,0.237,0.24865,0.18526,0.13819,0.14978,0.22342
281,281,0.1523,0.22514,0.23973,0.25103,0.18954,0.1401,0.15332,0.22676
282,282,0.15204,0.22475,0.23869,0.24953,0.18922,0.13986,0.15306,0.22595
283,283,0.1523,0.22819,0.2414,0.25418,0.18954,0.142,0.15297,0.22988
284,284,0.14899,0.22234,0.23883,0.25051,0.18542,0.13835,0.1496,0.22379
285,285,0.15268,0.22807,0.24159,0.25368,0.19002,0.14192,0.15338,0.22865
286,286,0.15306,0.22463,0.24082,0.25063,0.19049,0.13978,0.15385,0.22573
287,287,0.15383,0.2259,0.24289,0.25285,0.19144,0.14057,0.15483,0.22822
288,288,0.15039,0.22386,0.23807,0.24935,0.18716,0.1393,0.15164,0.22476
289,289,0.15115,0.22437,0.23815,0.24888,0.18811,0.13962,0.15181,0.22474
290,290,0.14937,0.2245,0.23604,0.24941,0.1859,0.1397,0.1497,0.22623
291,291,0.1495,0.2217,0.23541,0.24711,0.18605,0.13796,0.15074,0.22508
292,292,0.14975,0.22463,0.23691,0.24993,0.18637,0.13978,0.15041,0.22675
293,293,0.15319,0.22399,0.24076,0.25018,0.19065,0.13938,0.1541,0.22487
294,294,0.15013,0.22348,0.23575,0.24721,0.18685,0.13906,0.15094,0.22405
295,295,0.15268,0.22717,0.24073,0.25251,0.19002,0.14136,0.15353,0.22859
296,296,0.15243,0.22794,0.23976,0.25249,0.1897,0.14184,0.15331,0.22958
297,297,0.15395,0.22654,0.24063,0.25137,0.1916,0.14097,0.15433,0.22931
298,298,0.15204,0.22539,0.23574,0.24747,0.18922,0.14025,0.15293,0.22627
299,299,0.15013,0.22399,0.23633,0.24802,0.18685,0.13938,0.1506,0.22458
300,300,0.15217,0.22412,0.23921,0.24933,0.18938,0.13946,0.15322,0.22492
301,301,0.15204,0.22412,0.23973,0.25,0.18922,0.13946,0.15326,0.22444
302,302,0.14975,0.22374,0.23786,0.24999,0.18637,0.13922,0.15052,0.22442
303,303,0.15026,0.22577,0.23722,0.25026,0.187,0.14049,0.15121,0.22649
304,304,0.15064,0.2245,0.23746,0.24907,0.18748,0.1397,0.15162,0.22509
305,305,0.14771,0.22068,0.23522,0.24667,0.18384,0.13732,0.14964,0.22181
306,306,0.15026,0.22348,0.23772,0.24884,0.187,0.13906,0.15123,0.22358
307,307,0.15052,0.22565,0.23929,0.2515,0.18732,0.14041,0.15163,0.22628
308,308,0.15064,0.2231,0.23907,0.25001,0.18748,0.13883,0.15178,0.22386
309,309,0.15103,0.2273,0.24043,0.25291,0.18796,0.14144,0.15242,0.22776
310,310,0.15395,0.22768,0.2418,0.25341,0.1916,0.14168,0.15506,0.22907
311,311,0.15332,0.22641,0.23967,0.25136,0.19081,0.14089,0.15453,0.2292
312,312,0.15255,0.22717,0.24142,0.25335,0.18986,0.14136,0.1538,0.22987
