,ep,loss
0,0,0.3665377842225576
1,1,0.25663231796191144
2,2,0.22773522662786627
3,3,0.2153722984870903
4,4,0.2093963386866415
5,5,0.2020870944256839
6,6,0.19747442260325662
7,7,0.1927055145794224
8,8,0.18829360957673416
9,9,0.18809611506377283
10,10,0.18538611974169614
11,11,0.18308640003439938
12,12,0.18171415404368765
13,13,0.1791089031653913
14,14,0.17818106557776334
15,15,0.17737180330300992
16,16,0.17539800850770218
17,17,0.175903340750061
18,18,0.17368888619388986
19,19,0.1729424106980501
20,20,0.1732607268886604
21,21,0.17248280923592715
22,22,0.17180819933122327
23,23,0.17109540098976242
24,24,0.17132991770275025
25,25,0.17142726422062976
26,26,0.1702433863411779
27,27,0.17192750109043045
28,28,0.170547002742413
29,29,0.17075077176329648
30,30,0.17025821717831457
31,31,0.1698803570666332
32,32,0.1694398339793616
33,33,0.1687651919753184
34,34,0.16946285904160602
35,35,0.16798091729874667
36,36,0.16867710826660803
37,37,0.1660597377379421
38,38,0.16774522486647128
39,39,0.16684722658909357
40,40,0.16727154310277328
41,41,0.1657459162794083
42,42,0.16565741928434183
43,43,0.1660890912585579
44,44,0.1664183559742841
45,45,0.1653271981849972
46,46,0.16523065332603076
47,47,0.16472766533670688
48,48,0.16512701439527655
49,49,0.16395061342376965
50,50,0.1651984226444493
51,51,0.16422130803581284
52,52,0.16530779463500372
53,53,0.1644070536604983
54,54,0.16387301135675708
55,55,0.16366370487590082
56,56,0.16356287661041666
57,57,0.16411759448145688
58,58,0.16427516236371204
59,59,0.16189016914179202
60,60,0.1629879211366412
61,61,0.16334187837221878
62,62,0.16265483919104098
63,63,0.16244898206396066
64,64,0.1628064291161511
65,65,0.162353960303921
66,66,0.161506071097766
67,67,0.16144905625124695
68,68,0.16111608945098319
69,69,0.1615882971776804
70,70,0.16140121639717236
71,71,0.16036209711444235
72,72,0.15963113525875
73,73,0.15952918068929153
74,74,0.16007861860184802
75,75,0.1603593586579613
76,76,0.1604923294938129
77,77,0.15903299528619516
78,78,0.1593672553069978
79,79,0.15911320128695297
80,80,0.15929122410508484
81,81,0.15972671548839615
82,82,0.1583956333370548
83,83,0.1587831692497721
84,84,0.15892387001881958
85,85,0.1580187873289048
86,86,0.15881876559125577
87,87,0.15911498000263696
88,88,0.15950665428586627
89,89,0.15761376122240964
90,90,0.15771800709571762
91,91,0.1583053535034534
92,92,0.15658634482871875
93,93,0.15852067699074274
94,94,0.15796027094007953
95,95,0.15781466121023352
96,96,0.15780050557828232
97,97,0.15767735566781915
98,98,0.15717770889578128
99,99,0.15794138510236627
100,100,0.15594070914234567
101,101,0.15778302681069128
102,102,0.1567626086030553
103,103,0.15599852164272263
104,104,0.1574328284371983
105,105,0.15718385727391412
106,106,0.1566059032212133
107,107,0.15508669968179092
108,108,0.15594749376472278
109,109,0.15595158369173645
110,110,0.15622923278761475
111,111,0.1556803316113506
112,112,0.15610860924240158
113,113,0.15525823749101209
114,114,0.15490632368759674
115,115,0.15362306916902188
116,116,0.155198364271948
117,117,0.15489010312576068
118,118,0.15397064935548505
119,119,0.15483673105362375
120,120,0.154294110628456
121,121,0.15530388445957846
122,122,0.15390804698580338
123,123,0.1549121347576262
124,124,0.15330956075266888
125,125,0.1547030447264434
126,126,0.15396565728979147
127,127,0.15438460461471393
128,128,0.15358116271585343
