,ep,loss
0,0,0.006149319600104078
1,1,0.010929580707942308
2,2,0.011125686295006586
3,3,0.011100927522413344
4,4,0.01110075361540784
5,5,0.01111726736716131
6,6,0.0111794453298327
7,7,0.011313807535842945
8,8,0.011530500763048061
9,9,0.011798281653272541
10,10,0.01204437849741326
11,11,0.0122308269282987
12,12,0.012394511667282684
13,13,0.012513444342985455
14,14,0.012627439735376316
15,15,0.012752238867193342
16,16,0.012906268400990444
17,17,0.013051351193677296
18,18,0.013225584173125948
19,19,0.013426845727613556
20,20,0.013596709766112297
21,21,0.013761221825075243
22,22,0.013926326359802555
23,23,0.014081755932788605
24,24,0.014208080033539783
25,25,0.014336655244025082
26,26,0.014450129725245148
27,27,0.014555448393812292
28,28,0.01466351908009514
29,29,0.014757526132900253
