,epoch,hit@10,precision@10,recall@10,ndcg@10,hit@20,precision@20,recall@20,ndcg@20
0,0,0.06719,0.0737,0.06864,0.09668,0.10877,0.05965,0.1101,0.10546
1,1,0.07421,0.0814,0.07605,0.10467,0.11583,0.06352,0.11865,0.1128
2,2,0.06971,0.07647,0.07014,0.09917,0.11438,0.06273,0.11472,0.10936
3,3,0.07031,0.07713,0.07279,0.11133,0.11839,0.06493,0.12118,0.12256
4,4,0.07636,0.08376,0.08023,0.11728,0.12386,0.06793,0.12822,0.12718
5,5,0.08245,0.09044,0.08851,0.12059,0.13199,0.07239,0.13892,0.13268
6,6,0.08359,0.09169,0.08904,0.12412,0.13561,0.07437,0.14085,0.13641
7,7,0.08724,0.09569,0.09488,0.13109,0.13848,0.07595,0.14661,0.14262
8,8,0.08757,0.09605,0.09309,0.13277,0.13978,0.07666,0.14737,0.14424
9,9,0.08768,0.09617,0.094,0.13104,0.13825,0.07582,0.146,0.14203
10,10,0.08623,0.09458,0.09146,0.12739,0.13885,0.07615,0.14431,0.13943
11,11,0.082,0.08994,0.089,0.13004,0.13739,0.07535,0.14558,0.14386
12,12,0.09074,0.09953,0.09792,0.13656,0.14559,0.07984,0.15408,0.14931
13,13,0.08858,0.09716,0.09495,0.13482,0.14139,0.07754,0.14996,0.14637
14,14,0.09057,0.09934,0.09699,0.1346,0.14401,0.07898,0.15237,0.14682
15,15,0.09109,0.09991,0.09904,0.13598,0.14423,0.0791,0.15329,0.14855
16,16,0.09118,0.10002,0.09875,0.14201,0.14311,0.07848,0.15158,0.15249
17,17,0.09447,0.10362,0.10117,0.13894,0.1487,0.08155,0.15691,0.15081
18,18,0.08657,0.09496,0.09326,0.12871,0.13927,0.07638,0.15056,0.14177
19,19,0.09502,0.10423,0.10353,0.14321,0.15146,0.08306,0.16146,0.15577
20,20,0.09507,0.10428,0.10378,0.14415,0.15076,0.08268,0.16078,0.15617
21,21,0.09088,0.09969,0.10052,0.14363,0.14593,0.08003,0.15619,0.15586
22,22,0.08932,0.09797,0.09703,0.13829,0.1435,0.0787,0.15228,0.15086
23,23,0.08916,0.0978,0.09637,0.13692,0.14473,0.07938,0.15421,0.15037
24,24,0.09117,0.1,0.0978,0.14028,0.14783,0.08107,0.15653,0.15364
25,25,0.09347,0.10253,0.10143,0.1407,0.14791,0.08112,0.15762,0.15334
26,26,0.09471,0.10388,0.10395,0.14324,0.14906,0.08175,0.15899,0.15523
27,27,0.09311,0.10213,0.10336,0.13953,0.14626,0.08022,0.15729,0.15173
28,28,0.09134,0.10019,0.09927,0.14412,0.14559,0.07984,0.15452,0.1557
29,29,0.0959,0.10519,0.10587,0.14752,0.14956,0.08203,0.16036,0.15874
30,30,0.09303,0.10204,0.10135,0.14271,0.14666,0.08043,0.15599,0.1541
31,31,0.09194,0.10085,0.10147,0.1443,0.1465,0.08035,0.15609,0.15558
32,32,0.09723,0.10665,0.10564,0.14883,0.15291,0.08386,0.16413,0.16099
33,33,0.09257,0.10154,0.10289,0.14106,0.14705,0.08065,0.15821,0.1535
34,34,0.09207,0.10099,0.10199,0.14139,0.14625,0.08021,0.15783,0.15393
35,35,0.09381,0.10289,0.10396,0.14262,0.1487,0.08155,0.16045,0.15528
36,36,0.09202,0.10094,0.09907,0.14214,0.1471,0.08068,0.15651,0.15494
37,37,0.09309,0.10211,0.10364,0.14202,0.14898,0.08171,0.16263,0.1561
38,38,0.09647,0.10582,0.10511,0.14877,0.15179,0.08325,0.16286,0.1612
39,39,0.09835,0.10788,0.10815,0.14511,0.1549,0.08495,0.16626,0.15825
40,40,0.09744,0.10687,0.10718,0.15069,0.15523,0.08513,0.16764,0.1639
41,41,0.09369,0.10277,0.10212,0.14267,0.14691,0.08057,0.15735,0.15465
42,42,0.09118,0.10002,0.10112,0.14204,0.14685,0.08054,0.15761,0.15555
43,43,0.09665,0.10601,0.10668,0.15121,0.15487,0.08494,0.16713,0.1644
44,44,0.09106,0.09988,0.10056,0.13972,0.14724,0.08075,0.15868,0.15333
45,45,0.09336,0.10241,0.10218,0.14309,0.14895,0.08169,0.16093,0.15631
46,46,0.09327,0.1023,0.10209,0.14453,0.14977,0.08214,0.15929,0.15748
47,47,0.09482,0.104,0.10429,0.14548,0.15045,0.08251,0.1621,0.15821
48,48,0.09297,0.10197,0.10111,0.14373,0.14966,0.08208,0.16039,0.15752
49,49,0.09381,0.10289,0.10478,0.14433,0.1481,0.08122,0.16047,0.15645
50,50,0.09635,0.10568,0.10516,0.14765,0.15457,0.08477,0.1654,0.16111
51,51,0.09791,0.10739,0.10788,0.14901,0.1544,0.08468,0.16615,0.16156
52,52,0.09464,0.10381,0.10462,0.14628,0.1507,0.08265,0.1624,0.15923
53,53,0.09474,0.10391,0.10466,0.14585,0.15111,0.08287,0.16206,0.15857
54,54,0.09704,0.10644,0.10765,0.14948,0.1552,0.08512,0.16751,0.16291
55,55,0.0977,0.10717,0.10796,0.15059,0.15392,0.08442,0.16671,0.16303
56,56,0.09529,0.10452,0.10476,0.14358,0.14904,0.08174,0.15968,0.15603
57,57,0.09679,0.10616,0.10664,0.14938,0.15234,0.08355,0.16498,0.16203
58,58,0.09919,0.1088,0.10915,0.15303,0.15523,0.08513,0.16688,0.16518
59,59,0.09512,0.10433,0.10501,0.1466,0.15209,0.08341,0.1644,0.16019
60,60,0.09682,0.1062,0.10665,0.15252,0.15331,0.08408,0.1649,0.16457
61,61,0.09575,0.10502,0.10551,0.14982,0.15132,0.08299,0.1629,0.16202
62,62,0.09559,0.10485,0.10505,0.14836,0.1541,0.08451,0.16574,0.16231
63,63,0.09758,0.10703,0.10765,0.15088,0.15234,0.08355,0.16411,0.16251
64,64,0.09739,0.10682,0.10702,0.15011,0.15454,0.08475,0.16591,0.16314
65,65,0.09657,0.10592,0.10601,0.1512,0.15242,0.08359,0.16226,0.16263
66,66,0.09726,0.10668,0.10684,0.14813,0.15515,0.08509,0.16729,0.16204
67,67,0.09936,0.10899,0.10828,0.14984,0.15678,0.08598,0.16786,0.16354
68,68,0.0989,0.10848,0.10825,0.15086,0.15664,0.0859,0.16788,0.16376
69,69,0.09924,0.10885,0.11027,0.15352,0.15553,0.0853,0.16801,0.16522
70,70,0.09736,0.10679,0.10697,0.15188,0.15375,0.08432,0.16581,0.16423
71,71,0.09575,0.10502,0.10549,0.14868,0.15264,0.08371,0.16477,0.16217
72,72,0.09458,0.10374,0.10439,0.14386,0.15023,0.08239,0.16179,0.15689
73,73,0.09494,0.10414,0.10533,0.14738,0.15214,0.08344,0.16386,0.16036
74,74,0.09339,0.10244,0.10301,0.14569,0.15042,0.08249,0.16077,0.15908
75,75,0.09542,0.10466,0.10528,0.14838,0.15173,0.08321,0.16321,0.16106
76,76,0.09818,0.10769,0.1079,0.15015,0.15599,0.08555,0.16811,0.16365
77,77,0.09698,0.10637,0.10785,0.14958,0.15297,0.0839,0.16737,0.16292
78,78,0.09215,0.10107,0.10199,0.14238,0.14849,0.08144,0.16236,0.15662
79,79,0.0948,0.10398,0.10323,0.14911,0.15113,0.08288,0.16317,0.16202
80,80,0.09485,0.10403,0.10463,0.14663,0.15176,0.08323,0.16569,0.16076
81,81,0.09957,0.10921,0.10954,0.15087,0.15608,0.0856,0.16786,0.1635
82,82,0.09377,0.10286,0.10394,0.14543,0.14887,0.08165,0.16017,0.15785
83,83,0.09725,0.10667,0.1076,0.14664,0.15455,0.08476,0.16798,0.16088
84,84,0.09257,0.10154,0.10224,0.14619,0.15103,0.08283,0.16273,0.16051
85,85,0.09699,0.10639,0.1077,0.15021,0.15487,0.08494,0.16801,0.16366
86,86,0.09914,0.10874,0.10958,0.15002,0.15665,0.08591,0.16823,0.16349
87,87,0.0983,0.10783,0.10941,0.15235,0.15526,0.08515,0.16937,0.16569
88,88,0.09505,0.10426,0.10553,0.1497,0.1484,0.08139,0.16235,0.16102
89,89,0.09298,0.10199,0.1025,0.14579,0.15321,0.08403,0.16404,0.1612
90,90,0.09474,0.10391,0.10498,0.1495,0.15247,0.08362,0.16456,0.16318
91,91,0.09752,0.10696,0.1075,0.14996,0.15563,0.08535,0.16905,0.16348
92,92,0.09545,0.10469,0.1064,0.15078,0.15346,0.08416,0.16564,0.16398
93,93,0.09788,0.10736,0.1096,0.15341,0.15507,0.08505,0.16899,0.16639
94,94,0.10026,0.10997,0.11125,0.15419,0.15934,0.08739,0.17355,0.1685
95,95,0.09835,0.10788,0.10855,0.14957,0.15446,0.08471,0.16736,0.16268
96,96,0.09674,0.10611,0.10715,0.15184,0.15275,0.08377,0.1649,0.16416
97,97,0.09903,0.10862,0.10982,0.1507,0.15814,0.08673,0.17044,0.1644
98,98,0.098,0.1075,0.10896,0.15262,0.15691,0.08605,0.17044,0.16669
99,99,0.09376,0.10284,0.10387,0.14954,0.15143,0.08305,0.16471,0.16353
100,100,0.09914,0.10874,0.1107,0.15243,0.15498,0.085,0.16888,0.16488
101,101,0.09889,0.10847,0.10959,0.15132,0.1532,0.08402,0.16619,0.16336
102,102,0.09579,0.10507,0.10745,0.15114,0.1519,0.08331,0.16457,0.1637
103,103,0.09625,0.10558,0.10717,0.14822,0.15343,0.08415,0.16716,0.16203
104,104,0.09786,0.10734,0.10963,0.15205,0.15454,0.08475,0.17017,0.16526
105,105,0.09788,0.10736,0.10974,0.15077,0.15416,0.08455,0.16878,0.16379
106,106,0.09706,0.10646,0.10969,0.15009,0.15223,0.08349,0.16789,0.16265
107,107,0.09532,0.10455,0.107,0.14977,0.15286,0.08384,0.16652,0.16377
108,108,0.09845,0.10798,0.11097,0.15245,0.15479,0.08489,0.16915,0.16492
109,109,0.09791,0.10739,0.10903,0.15093,0.15567,0.08538,0.1699,0.16473
110,110,0.09752,0.10696,0.10947,0.15088,0.15638,0.08577,0.17077,0.16546
111,111,0.09496,0.10416,0.10651,0.14785,0.15162,0.08315,0.16536,0.1615
112,112,0.09922,0.10883,0.11217,0.15445,0.15555,0.08531,0.1712,0.16712
113,113,0.09578,0.10506,0.10901,0.15177,0.15327,0.08406,0.16763,0.16538
114,114,0.09775,0.10722,0.11134,0.15392,0.15585,0.08547,0.17028,0.16707
115,115,0.09819,0.10771,0.1101,0.15334,0.15488,0.08494,0.16967,0.16657
116,116,0.09755,0.107,0.10911,0.15308,0.15421,0.08457,0.16864,0.16649
117,117,0.09613,0.10544,0.10864,0.14791,0.15179,0.08325,0.16615,0.16082
118,118,0.09507,0.10428,0.10687,0.14769,0.15263,0.08371,0.16714,0.16215
119,119,0.09984,0.10951,0.11183,0.15526,0.15721,0.08622,0.16994,0.1675
120,120,0.09761,0.10706,0.10986,0.153,0.15649,0.08583,0.17165,0.16706
121,121,0.0956,0.10487,0.107,0.15117,0.15157,0.08313,0.16569,0.16422
122,122,0.09901,0.10861,0.11154,0.15547,0.15511,0.08506,0.16949,0.16768
123,123,0.09818,0.10769,0.11086,0.15513,0.15665,0.08591,0.17164,0.16879
124,124,0.09597,0.10526,0.10844,0.15067,0.15359,0.08423,0.16879,0.1646
125,125,0.09789,0.10738,0.10979,0.15446,0.15506,0.08504,0.17056,0.16771
126,126,0.09879,0.10836,0.11077,0.15377,0.15454,0.08475,0.16968,0.16627
127,127,0.09772,0.10719,0.10919,0.15339,0.15451,0.08474,0.16928,0.16651
128,128,0.09657,0.10592,0.10973,0.1519,0.15395,0.08443,0.16936,0.16565
129,129,0.0993,0.10892,0.11135,0.1553,0.15807,0.08669,0.173,0.16924
130,130,0.09965,0.1093,0.11186,0.15422,0.15713,0.08617,0.17257,0.16777
131,131,0.09677,0.10615,0.10931,0.15224,0.15321,0.08403,0.16791,0.16491
132,132,0.09928,0.1089,0.11163,0.15317,0.15605,0.08558,0.17081,0.16612
133,133,0.09849,0.10803,0.11111,0.15389,0.15664,0.0859,0.17171,0.16778
134,134,0.09952,0.10916,0.11223,0.15521,0.15692,0.08606,0.17208,0.16845
135,135,0.09995,0.10963,0.11229,0.15607,0.15804,0.08668,0.17331,0.1695
136,136,0.0965,0.10585,0.10895,0.1491,0.15198,0.08335,0.16639,0.16198
137,137,0.09812,0.10762,0.11085,0.15543,0.15583,0.08546,0.17091,0.16876
138,138,0.09766,0.10712,0.10929,0.15367,0.15607,0.08559,0.17018,0.16732
139,139,0.09973,0.10939,0.11193,0.1562,0.15743,0.08634,0.1718,0.16937
140,140,0.09911,0.10871,0.11182,0.15398,0.15583,0.08546,0.17092,0.16685
141,141,0.09982,0.10949,0.11215,0.15713,0.15815,0.08674,0.17224,0.16999
142,142,0.09553,0.10478,0.10836,0.15141,0.15356,0.08422,0.16828,0.16506
143,143,0.10157,0.11141,0.11314,0.15756,0.15769,0.08648,0.17246,0.16989
144,144,0.0996,0.10925,0.11255,0.15516,0.15673,0.08596,0.17184,0.16824
145,145,0.09906,0.10866,0.11132,0.15406,0.15586,0.08548,0.17183,0.1674
146,146,0.09973,0.10939,0.11263,0.15461,0.15747,0.08636,0.1732,0.16816
147,147,0.09835,0.10788,0.1111,0.15362,0.1543,0.08462,0.1693,0.1661
148,148,0.10051,0.11025,0.11319,0.15571,0.15738,0.08631,0.17264,0.16842
149,149,0.10081,0.11058,0.11318,0.15545,0.15743,0.08634,0.17261,0.16831
150,150,0.10107,0.11086,0.11304,0.15626,0.15692,0.08606,0.17204,0.16873
151,151,0.10077,0.11053,0.1137,0.15597,0.15765,0.08646,0.1725,0.16842
152,152,0.1004,0.11013,0.11356,0.15517,0.15728,0.08626,0.17334,0.16807
153,153,0.09949,0.10913,0.11273,0.15568,0.157,0.0861,0.1726,0.16878
154,154,0.09845,0.10798,0.11053,0.15278,0.15498,0.085,0.16962,0.16592
155,155,0.10078,0.11055,0.11407,0.15534,0.15853,0.08694,0.17454,0.16898
156,156,0.09868,0.10824,0.11237,0.15484,0.15563,0.08535,0.17232,0.16819
157,157,0.09868,0.10824,0.11215,0.15486,0.15583,0.08546,0.17178,0.16817
158,158,0.09875,0.10831,0.11072,0.15425,0.15676,0.08597,0.17232,0.16837
159,159,0.10108,0.11087,0.11367,0.15667,0.1597,0.08758,0.17441,0.17017
160,160,0.10115,0.11094,0.11359,0.15823,0.15863,0.087,0.17317,0.17073
161,161,0.09963,0.10928,0.11168,0.15574,0.15763,0.08645,0.17155,0.16915
162,162,0.10004,0.10973,0.11334,0.15481,0.15735,0.08629,0.17195,0.1679
163,163,0.10096,0.11074,0.1136,0.15709,0.15844,0.08689,0.1737,0.17016
164,164,0.1011,0.11089,0.11422,0.15726,0.1587,0.08704,0.17421,0.17028
165,165,0.09782,0.10729,0.11151,0.15358,0.15548,0.08527,0.17087,0.16699
166,166,0.09968,0.10933,0.11295,0.15595,0.15877,0.08707,0.17374,0.16969
167,167,0.10014,0.10984,0.11165,0.15476,0.15754,0.0864,0.17264,0.16798
168,168,0.10023,0.10994,0.11268,0.15413,0.15836,0.08685,0.17299,0.16783
169,169,0.10063,0.11037,0.11322,0.15572,0.15744,0.08635,0.17285,0.16873
170,170,0.09742,0.10686,0.11005,0.15275,0.15422,0.08458,0.16984,0.16605
171,171,0.09927,0.10888,0.11155,0.15445,0.15673,0.08596,0.1725,0.16774
172,172,0.09954,0.10918,0.11167,0.15613,0.15649,0.08583,0.17213,0.16915
173,173,0.10029,0.11001,0.1129,0.15578,0.1584,0.08687,0.17419,0.16932
174,174,0.09816,0.10767,0.11024,0.15581,0.15619,0.08566,0.171,0.16911
175,175,0.09947,0.10911,0.11213,0.15621,0.15661,0.08589,0.17154,0.16916
176,176,0.10036,0.11008,0.11296,0.15733,0.15793,0.08661,0.17303,0.17044
177,177,0.09924,0.10885,0.11212,0.15446,0.15624,0.08569,0.17196,0.16749
178,178,0.10009,0.10978,0.1129,0.15757,0.15649,0.08583,0.17111,0.1695
179,179,0.10219,0.11209,0.11569,0.1586,0.16,0.08775,0.17581,0.17156
180,180,0.09917,0.10878,0.11258,0.15605,0.15716,0.08619,0.17262,0.16951
181,181,0.09842,0.10795,0.11159,0.15325,0.15601,0.08556,0.17112,0.1667
182,182,0.09865,0.10821,0.11135,0.15485,0.15518,0.08511,0.16957,0.16741
183,183,0.09952,0.10916,0.11233,0.15423,0.15728,0.08626,0.17282,0.16791
184,184,0.09925,0.10887,0.11174,0.15533,0.1573,0.08627,0.17253,0.16899
185,185,0.09695,0.10634,0.10905,0.15295,0.15469,0.08484,0.16921,0.16645
186,186,0.10171,0.11157,0.11435,0.1575,0.16016,0.08784,0.17537,0.17083
187,187,0.09971,0.10937,0.11251,0.15455,0.15768,0.08648,0.17235,0.16814
188,188,0.09842,0.10795,0.11026,0.15441,0.15545,0.08526,0.16965,0.16759
189,189,0.0998,0.10947,0.11316,0.15487,0.15679,0.08599,0.17182,0.168
190,190,0.09982,0.10949,0.11233,0.15595,0.15749,0.08637,0.17213,0.16944
191,191,0.09919,0.1088,0.1114,0.15367,0.15724,0.08623,0.17157,0.16725
192,192,0.09878,0.10835,0.11162,0.1535,0.15676,0.08597,0.17185,0.16775
193,193,0.09865,0.10821,0.11155,0.1548,0.15564,0.08536,0.17148,0.16828
194,194,0.09807,0.10757,0.1105,0.15422,0.15547,0.08526,0.16979,0.16759
195,195,0.09808,0.10758,0.11126,0.15358,0.15343,0.08415,0.16866,0.16574
196,196,0.09968,0.10933,0.11258,0.15606,0.15675,0.08597,0.17252,0.16918
197,197,0.09819,0.10771,0.11137,0.15452,0.1546,0.08479,0.16951,0.16706
198,198,0.10015,0.10985,0.11374,0.15669,0.1573,0.08627,0.17297,0.16958
199,199,0.09889,0.10847,0.11155,0.15643,0.15583,0.08546,0.17091,0.16907
200,200,0.09812,0.10762,0.1119,0.15563,0.15662,0.0859,0.17303,0.1698
201,201,0.09864,0.10819,0.11215,0.1549,0.15555,0.08531,0.17163,0.16811
202,202,0.09824,0.10776,0.11133,0.15488,0.15514,0.08508,0.17087,0.16802
203,203,0.09974,0.1094,0.11354,0.15579,0.15822,0.08677,0.17367,0.16941
204,204,0.10018,0.10989,0.1135,0.15756,0.15856,0.08696,0.17411,0.17078
205,205,0.09832,0.10784,0.11194,0.15614,0.15697,0.08609,0.17248,0.1698
206,206,0.0983,0.10783,0.11152,0.15459,0.15774,0.08651,0.17406,0.16903
207,207,0.09909,0.10869,0.11155,0.15634,0.15855,0.08695,0.17464,0.17053
208,208,0.09703,0.10642,0.10981,0.15449,0.15574,0.08541,0.17166,0.1685
209,209,0.09755,0.107,0.11036,0.15494,0.15717,0.0862,0.17264,0.16956
210,210,0.10018,0.10989,0.11383,0.15742,0.15852,0.08694,0.17541,0.17115
211,211,0.10078,0.11055,0.11405,0.15771,0.15998,0.08774,0.17576,0.17161
212,212,0.09999,0.10968,0.11407,0.15595,0.15825,0.08679,0.17477,0.16976
213,213,0.09883,0.1084,0.11175,0.15543,0.15773,0.0865,0.17403,0.16975
214,214,0.10083,0.1106,0.11395,0.15803,0.15997,0.08773,0.17598,0.17196
215,215,0.09969,0.10935,0.11223,0.15612,0.1573,0.08627,0.17233,0.16943
216,216,0.09996,0.10965,0.1134,0.15671,0.15823,0.08678,0.17497,0.17074
217,217,0.10023,0.10994,0.11331,0.15767,0.15815,0.08674,0.17416,0.17116
218,218,0.09985,0.10952,0.11374,0.15759,0.15867,0.08702,0.17537,0.17173
