,epoch,hit@10,precision@10,recall@10,ndcg@10,hit@20,precision@20,recall@20,ndcg@20
0,0,0.04597,0.05721,0.0456,0.06604,0.07615,0.04739,0.07568,0.07484
1,1,0.06431,0.08003,0.06391,0.09404,0.09958,0.06197,0.09929,0.10214
2,2,0.07309,0.09097,0.07272,0.10029,0.10977,0.0683,0.10918,0.10823
3,3,0.07437,0.09255,0.07421,0.10506,0.11448,0.07124,0.11452,0.11393
4,4,0.07971,0.09921,0.0796,0.11148,0.11983,0.07456,0.11918,0.11998
5,5,0.07755,0.09651,0.07687,0.11029,0.12263,0.07631,0.12267,0.12191
6,6,0.0829,0.10317,0.08309,0.11838,0.12556,0.07813,0.12584,0.12775
7,7,0.08099,0.10079,0.08061,0.11911,0.1211,0.07536,0.12104,0.12652
8,8,0.08392,0.10444,0.08295,0.1248,0.12925,0.08043,0.12948,0.13476
9,9,0.08888,0.11062,0.08863,0.13107,0.13587,0.08455,0.13601,0.14143
10,10,0.08341,0.1038,0.08307,0.1232,0.12887,0.08019,0.12837,0.13342
11,11,0.08239,0.10254,0.08239,0.12166,0.13078,0.08138,0.13078,0.13369
12,12,0.08213,0.10222,0.08176,0.1207,0.13269,0.08257,0.13322,0.13434
13,13,0.08213,0.10222,0.08232,0.11985,0.13409,0.08344,0.13421,0.13459
14,14,0.08404,0.1046,0.08459,0.12254,0.13753,0.08558,0.13804,0.13823
15,15,0.08417,0.10475,0.08435,0.12164,0.13523,0.08415,0.13548,0.13587
16,16,0.08366,0.10412,0.08373,0.12184,0.13727,0.08542,0.13715,0.13684
17,17,0.0829,0.10317,0.08305,0.11908,0.13829,0.08605,0.13869,0.1364
18,18,0.08404,0.1046,0.08468,0.12213,0.13473,0.08384,0.13563,0.13606
19,19,0.08659,0.10777,0.08661,0.12354,0.13816,0.08597,0.13776,0.13704
20,20,0.08774,0.10919,0.0881,0.12685,0.14249,0.08867,0.14309,0.14244
21,21,0.08494,0.10571,0.0851,0.12189,0.1388,0.08637,0.13814,0.13729
22,22,0.09334,0.11616,0.09324,0.1363,0.14771,0.09192,0.14769,0.15031
23,23,0.08812,0.10967,0.08771,0.12821,0.14364,0.08938,0.14355,0.14373
24,24,0.09028,0.11236,0.08955,0.1287,0.14351,0.0893,0.14335,0.1428
25,25,0.09372,0.11664,0.09385,0.1373,0.14924,0.09287,0.14916,0.15196
26,26,0.0927,0.11537,0.09166,0.134,0.14784,0.092,0.14688,0.14823
27,27,0.09576,0.11918,0.09502,0.13945,0.1509,0.0939,0.15018,0.15292
28,28,0.09003,0.11204,0.08986,0.13026,0.14479,0.0901,0.14426,0.14527
29,29,0.09309,0.11585,0.09206,0.13552,0.14759,0.09184,0.14679,0.14906
30,30,0.09678,0.12044,0.09616,0.14367,0.15485,0.09635,0.15502,0.15848
31,31,0.09449,0.11759,0.09481,0.13598,0.15153,0.09429,0.15107,0.15093
32,32,0.09563,0.11902,0.09593,0.1376,0.15561,0.09683,0.15577,0.15408
33,33,0.09716,0.12092,0.0975,0.14069,0.15637,0.09731,0.15644,0.15665
34,34,0.09703,0.12076,0.09703,0.13764,0.15905,0.09897,0.15917,0.15615
35,35,0.09601,0.11949,0.09605,0.13757,0.15179,0.09445,0.15146,0.15212
36,36,0.09525,0.11854,0.09511,0.1377,0.15574,0.09691,0.15499,0.15506
37,37,0.0992,0.12345,0.09972,0.14754,0.15485,0.09635,0.15458,0.16045
38,38,0.09716,0.12092,0.09679,0.14379,0.15612,0.09715,0.15597,0.15945
39,39,0.09525,0.11854,0.09492,0.13563,0.15268,0.09501,0.1532,0.15186
40,40,0.09691,0.1206,0.09743,0.14356,0.15535,0.09667,0.1563,0.15912
41,41,0.09907,0.1233,0.09873,0.14618,0.16096,0.10016,0.16126,0.16352
42,42,0.09818,0.12219,0.09782,0.14216,0.15523,0.09659,0.1546,0.15676
43,43,0.09996,0.12441,0.09926,0.14351,0.16019,0.09968,0.1601,0.15974
44,44,0.102,0.12694,0.10236,0.14692,0.1644,0.1023,0.16537,0.16433
45,45,0.09882,0.12298,0.09872,0.13997,0.15472,0.09628,0.15486,0.1542
46,46,0.09614,0.11965,0.09617,0.13583,0.15523,0.09659,0.15536,0.15285
47,47,0.09665,0.12029,0.09709,0.14024,0.1635,0.10174,0.16289,0.16005
48,48,0.09576,0.11918,0.09496,0.14121,0.1537,0.09564,0.15348,0.15588
49,49,0.09767,0.12155,0.09733,0.14006,0.15523,0.09659,0.15523,0.15484
50,50,0.09894,0.12314,0.09855,0.14349,0.16414,0.10214,0.16401,0.16266
51,51,0.09856,0.12266,0.09802,0.14027,0.16045,0.09984,0.15939,0.15717
52,52,0.09907,0.1233,0.09905,0.14344,0.15981,0.09945,0.15962,0.15978
53,53,0.09933,0.12361,0.09909,0.13941,0.1672,0.10404,0.16727,0.16086
54,54,0.10276,0.12789,0.10259,0.14769,0.16503,0.10269,0.16659,0.16525
55,55,0.10124,0.12599,0.10214,0.14471,0.16389,0.10198,0.1651,0.16292
56,56,0.10429,0.12979,0.10492,0.14979,0.16923,0.10531,0.17113,0.16848
57,57,0.09767,0.12155,0.0976,0.14146,0.16236,0.10103,0.1625,0.16057
58,58,0.09958,0.12393,0.09972,0.14127,0.16338,0.10166,0.16337,0.16018
59,59,0.0992,0.12345,0.09895,0.14316,0.15841,0.09857,0.15907,0.15908
60,60,0.10111,0.12583,0.10181,0.14761,0.16134,0.1004,0.16132,0.1636
61,61,0.10022,0.12472,0.10016,0.14495,0.16198,0.10079,0.16296,0.16215
62,62,0.09767,0.12155,0.09821,0.14262,0.15574,0.09691,0.15528,0.15733
63,63,0.09907,0.1233,0.09904,0.14417,0.15905,0.09897,0.15943,0.16038
64,64,0.09767,0.12155,0.09717,0.14496,0.15892,0.09889,0.15949,0.16224
65,65,0.10467,0.13027,0.10512,0.15508,0.16541,0.10293,0.16612,0.17027
66,66,0.1006,0.1252,0.10066,0.14711,0.16389,0.10198,0.1646,0.16514
67,67,0.10595,0.13185,0.1061,0.1513,0.16949,0.10547,0.16985,0.16858
68,68,0.1034,0.12868,0.10343,0.14889,0.16682,0.1038,0.16708,0.16661
69,69,0.10187,0.12678,0.10193,0.14771,0.16707,0.10396,0.16802,0.16709
70,70,0.10149,0.12631,0.10152,0.14958,0.16108,0.10024,0.1614,0.16458
71,71,0.10225,0.12726,0.10248,0.14839,0.1644,0.1023,0.16418,0.16557
72,72,0.10378,0.12916,0.10432,0.15022,0.16605,0.10333,0.16536,0.16709
73,73,0.10034,0.12488,0.10028,0.14715,0.16631,0.10349,0.16606,0.1665
74,74,0.10416,0.12964,0.10367,0.15185,0.16783,0.10444,0.16743,0.16866
75,75,0.10315,0.12837,0.10295,0.1502,0.16732,0.10412,0.16709,0.16813
76,76,0.10085,0.12552,0.1005,0.14473,0.16516,0.10277,0.16515,0.16336
77,77,0.10531,0.13106,0.10611,0.15132,0.16796,0.10452,0.168,0.16801
78,78,0.10365,0.129,0.10378,0.15031,0.16147,0.10048,0.16194,0.16385
79,79,0.0978,0.12171,0.09762,0.14383,0.16223,0.10095,0.16298,0.16342
80,80,0.10404,0.12948,0.10339,0.1502,0.1658,0.10317,0.16583,0.16604
81,81,0.1048,0.13043,0.10449,0.15689,0.17178,0.10689,0.17075,0.17509
82,82,0.10506,0.13074,0.10505,0.15563,0.16834,0.10475,0.1677,0.17169
83,83,0.10442,0.12995,0.10521,0.15521,0.16974,0.10563,0.17032,0.17337
84,84,0.10633,0.13233,0.1065,0.15378,0.17127,0.10658,0.17188,0.17206
85,85,0.10264,0.12773,0.10322,0.15181,0.16656,0.10365,0.1676,0.16938
86,86,0.10429,0.12979,0.10473,0.15336,0.16656,0.10365,0.16762,0.17011
87,87,0.10824,0.13471,0.10778,0.16011,0.16949,0.10547,0.16989,0.17482
88,88,0.10633,0.13233,0.10583,0.15691,0.16923,0.10531,0.16987,0.17376
89,89,0.10429,0.12979,0.10538,0.15552,0.17178,0.10689,0.17203,0.17535
90,90,0.10595,0.13185,0.10575,0.15645,0.16822,0.10468,0.16856,0.17307
91,91,0.10544,0.13122,0.10526,0.15683,0.17242,0.10729,0.17178,0.1761
92,92,0.10607,0.13201,0.10651,0.15903,0.16809,0.1046,0.16927,0.17477
93,93,0.10315,0.12837,0.10315,0.15171,0.17013,0.10586,0.17079,0.17185
94,94,0.10671,0.13281,0.10654,0.16087,0.17433,0.10848,0.1752,0.1793
95,95,0.10315,0.12837,0.1033,0.15187,0.16783,0.10444,0.16842,0.17037
96,96,0.11066,0.13772,0.11111,0.16333,0.17968,0.11181,0.18034,0.18241
97,97,0.10442,0.12995,0.10493,0.15332,0.17089,0.10634,0.17119,0.17212
98,98,0.10671,0.13281,0.1067,0.15707,0.17153,0.10674,0.17138,0.17451
99,99,0.10506,0.13074,0.10567,0.15515,0.16936,0.10539,0.16976,0.17305
100,100,0.10747,0.13376,0.10876,0.15818,0.17611,0.10959,0.17583,0.17786
101,101,0.10875,0.13534,0.10895,0.16041,0.1756,0.10927,0.17537,0.17905
102,102,0.10747,0.13376,0.10757,0.15765,0.17369,0.10808,0.17394,0.1758
103,103,0.10938,0.13613,0.10963,0.1587,0.17662,0.1099,0.17711,0.17728
104,104,0.10747,0.13376,0.10737,0.15779,0.17344,0.10792,0.17348,0.17543
105,105,0.10429,0.12979,0.10447,0.15315,0.16936,0.10539,0.16966,0.17168
106,106,0.10773,0.13407,0.10747,0.15816,0.1756,0.10927,0.17604,0.17772
107,107,0.11282,0.14041,0.11211,0.16443,0.17688,0.11006,0.1757,0.17931
108,108,0.10697,0.13312,0.10707,0.16014,0.17522,0.10903,0.17532,0.17863
109,109,0.11206,0.13946,0.11257,0.16389,0.1784,0.11101,0.17805,0.18113
110,110,0.11142,0.13867,0.11124,0.16063,0.177,0.11014,0.17736,0.1783
111,111,0.11053,0.13756,0.11083,0.15938,0.17662,0.1099,0.17774,0.1779
112,112,0.11028,0.13724,0.11049,0.16,0.18006,0.11204,0.18022,0.18008
113,113,0.10888,0.1355,0.10964,0.16101,0.17573,0.10935,0.17498,0.17904
114,114,0.10824,0.13471,0.10919,0.16179,0.17165,0.10681,0.1723,0.17783
115,115,0.10964,0.13645,0.11041,0.16538,0.1756,0.10927,0.17555,0.18191
116,116,0.109,0.13566,0.10842,0.16042,0.17573,0.10935,0.1752,0.17834
117,117,0.10595,0.13185,0.10586,0.1569,0.17178,0.10689,0.17109,0.17411
118,118,0.11257,0.1401,0.1128,0.16796,0.17968,0.11181,0.17918,0.1848
119,119,0.10811,0.13455,0.1085,0.15853,0.17216,0.10713,0.17151,0.17504
120,120,0.11422,0.14216,0.11436,0.16776,0.17955,0.11173,0.17928,0.18328
121,121,0.11359,0.14136,0.11277,0.16762,0.18197,0.11323,0.18203,0.18577
122,122,0.11079,0.13788,0.11067,0.16574,0.18261,0.11363,0.18328,0.18697
