,ep,loss
0,0,0.4200066849589348
1,1,0.20572907389963374
2,2,0.17568460150676615
3,3,0.14700294329839594
4,4,0.127912361832226
5,5,0.11501308881184634
6,6,0.10199038772022023
7,7,0.09392945884781725
8,8,0.088232553399661
9,9,0.07920879289946135
10,10,0.07758126144900042
11,11,0.07024647613220356
12,12,0.07169669461162652
13,13,0.06656634884283823
14,14,0.06486649164820418
15,15,0.063846457092201
16,16,0.06238732344525702
17,17,0.061115124755922484
18,18,0.06056586455772905
19,19,0.057393871905172575
20,20,0.05740839604507474
21,21,0.05856406338074628
22,22,0.056463834555710066
23,23,0.05678909173344865
24,24,0.05406024876762839
25,25,0.05121514255947927
26,26,0.052523951758356655
27,27,0.050808784606702184
28,28,0.04988574740641257
29,29,0.04845126159489155
30,30,0.04870463228401016
31,31,0.04620858051759355
32,32,0.04662029719089761
33,33,0.044874280910281575
34,34,0.04541725906379083
35,35,0.04188462686451042
36,36,0.04355599501115434
37,37,0.044139486299279856
38,38,0.041478756815195084
39,39,0.04373697328436024
40,40,0.045196599929648286
41,41,0.042203957653220964
42,42,0.039629876723184305
43,43,0.03947718216873267
44,44,0.03796208277344704
45,45,0.04109692299628959
46,46,0.04071977498995907
47,47,0.039212865481043566
48,48,0.036610472618657
49,49,0.038738720064215804
50,50,0.03424590628813295
51,51,0.036392676041406745
52,52,0.03393681802074699
53,53,0.03488152468686595
54,54,0.03750957729404464
55,55,0.036155478974037314
56,56,0.03586059480028994
57,57,0.033461268717313516
58,58,0.03611946084043559
59,59,0.03288649510153953
60,60,0.033125733354074115
61,61,0.0355307473527158
62,62,0.03266886955894092
63,63,0.035515999914530444
64,64,0.03349409997463226
65,65,0.03498920025851797
66,66,0.03348943065194523
67,67,0.031752624658539015
68,68,0.03467831930474324
69,69,0.03108730013756191
70,70,0.03005973463330199
71,71,0.03090143795399105
72,72,0.030723592540358797
73,73,0.030684074113035902
74,74,0.029217288719818872
75,75,0.030932769781964665
