,epoch,hit@10,hit@20,ndcg@10,ndcg@20,precision@10,precision@20,recall@10,recall@20
285,285,0.15841,0.23813,0.25009,0.26371,0.19715,0.14818,0.16049,0.24008
286,286,0.16032,0.23965,0.25033,0.26455,0.19952,0.14913,0.16287,0.24174
287,287,0.15268,0.23189,0.23519,0.25091,0.19002,0.14429,0.15441,0.23451
288,288,0.16249,0.23749,0.25435,0.26483,0.20222,0.14778,0.16477,0.23942
289,289,0.15892,0.23405,0.25039,0.26184,0.19778,0.14564,0.16067,0.23446
290,290,0.15497,0.23316,0.24116,0.2552,0.19287,0.14509,0.15702,0.2349
291,291,0.15803,0.23507,0.24923,0.26156,0.19667,0.14628,0.15987,0.23673
292,292,0.15383,0.23087,0.23817,0.25163,0.19144,0.14366,0.15524,0.23179
293,293,0.16096,0.23698,0.24772,0.25958,0.20032,0.14746,0.162,0.23838
294,294,0.15752,0.23583,0.24478,0.25876,0.19604,0.14675,0.15908,0.23741
295,295,0.15013,0.23214,0.23233,0.25016,0.18685,0.14445,0.15201,0.23435
296,296,0.15153,0.23431,0.23606,0.25447,0.18859,0.1458,0.15306,0.23638
297,297,0.15663,0.23647,0.24432,0.25902,0.19493,0.14715,0.15812,0.23796
298,298,0.15472,0.23316,0.2393,0.25387,0.19255,0.14509,0.156,0.23397
299,299,0.15917,0.23456,0.24801,0.25901,0.1981,0.14596,0.16069,0.23443
300,300,0.15434,0.23087,0.23787,0.25116,0.19208,0.14366,0.15503,0.2312
301,301,0.15956,0.23507,0.24811,0.2594,0.19857,0.14628,0.15996,0.23534
302,302,0.15434,0.23214,0.23817,0.25228,0.19208,0.14445,0.15604,0.23362
303,303,0.15994,0.23863,0.24999,0.26328,0.19905,0.14849,0.16131,0.24016
304,304,0.1565,0.23341,0.2446,0.2579,0.19477,0.14525,0.15754,0.23509
305,305,0.15434,0.23329,0.24134,0.25574,0.19208,0.14517,0.15529,0.23481
306,306,0.15128,0.23036,0.23378,0.24946,0.18827,0.14334,0.15218,0.23248
307,307,0.15968,0.23532,0.24648,0.2583,0.19873,0.14643,0.16094,0.2374
308,308,0.15867,0.23889,0.2502,0.26435,0.19746,0.14865,0.16,0.24111
309,309,0.15803,0.23456,0.24414,0.25696,0.19667,0.14596,0.15888,0.2365
310,310,0.14657,0.22666,0.22827,0.24505,0.18241,0.14105,0.14734,0.22688
311,311,0.15714,0.2366,0.24651,0.26007,0.19556,0.14723,0.15907,0.23677
312,312,0.15816,0.23596,0.24558,0.25873,0.19683,0.14683,0.1593,0.23607
313,313,0.1607,0.23787,0.24928,0.26142,0.2,0.14802,0.16161,0.23784
