,epoch,hit@10,precision@10,recall@10,ndcg@10,hit@20,precision@20,recall@20,ndcg@20
0,0,0.0354,0.04406,0.03458,0.04601,0.05463,0.03399,0.05406,0.05174
1,1,0.05756,0.07163,0.05728,0.0892,0.10429,0.0649,0.10466,0.10666
2,2,0.09079,0.113,0.09202,0.13947,0.13549,0.08431,0.13711,0.14726
3,3,0.08188,0.1019,0.08457,0.11895,0.13307,0.08281,0.13492,0.13546
4,4,0.09563,0.11902,0.09655,0.13432,0.14619,0.09097,0.14679,0.14644
5,5,0.09512,0.11838,0.0963,0.13871,0.15344,0.09548,0.15559,0.15537
6,6,0.10697,0.13312,0.10773,0.16003,0.16656,0.10365,0.16775,0.17375
7,7,0.12097,0.15055,0.12229,0.17309,0.17675,0.10998,0.17792,0.18288
8,8,0.12212,0.15198,0.1226,0.17977,0.18006,0.11204,0.17974,0.18966
9,9,0.12174,0.15151,0.12247,0.18208,0.18082,0.11252,0.18066,0.19253
10,10,0.12008,0.14945,0.12102,0.1792,0.18031,0.1122,0.18058,0.19028
11,11,0.11944,0.14865,0.12105,0.17837,0.18375,0.11434,0.18477,0.19246
12,12,0.12505,0.15563,0.12626,0.18575,0.18528,0.11529,0.18515,0.19609
13,13,0.12836,0.15975,0.12822,0.191,0.19216,0.11957,0.19262,0.20366
14,14,0.12518,0.15578,0.12466,0.18788,0.18923,0.11775,0.1876,0.20016
15,15,0.13345,0.16609,0.13428,0.19769,0.19738,0.12282,0.19862,0.20929
16,16,0.13371,0.1664,0.13349,0.20125,0.20298,0.12631,0.2032,0.21508
17,17,0.12505,0.15563,0.12669,0.19146,0.18592,0.11569,0.18732,0.20148
18,18,0.12416,0.15452,0.1264,0.18913,0.19254,0.11981,0.19297,0.20437
19,19,0.12186,0.15166,0.12393,0.18383,0.18986,0.11815,0.19098,0.19956
20,20,0.12225,0.15214,0.12534,0.18006,0.18579,0.11561,0.18861,0.19483
21,21,0.12798,0.15927,0.13087,0.19482,0.19305,0.12013,0.19513,0.20899
22,22,0.11906,0.14818,0.1208,0.17866,0.18299,0.11387,0.18439,0.1935
23,23,0.12454,0.15499,0.12647,0.18695,0.19687,0.1225,0.19756,0.20608
24,24,0.12989,0.16165,0.13204,0.19664,0.19559,0.12171,0.19686,0.20947
25,25,0.12861,0.16006,0.12874,0.19288,0.19508,0.12139,0.1963,0.20732
26,26,0.12734,0.15848,0.1273,0.19466,0.19241,0.11973,0.19386,0.20717
27,27,0.12836,0.15975,0.12869,0.19602,0.19661,0.12235,0.19743,0.21047
28,28,0.12874,0.16022,0.13098,0.19398,0.19508,0.12139,0.19604,0.20809
29,29,0.12734,0.15848,0.12797,0.18875,0.19432,0.12092,0.19426,0.20388
30,30,0.12836,0.15975,0.12855,0.19297,0.19598,0.12195,0.19565,0.20781
31,31,0.13154,0.16371,0.13284,0.20446,0.19929,0.12401,0.19989,0.21735
32,32,0.12747,0.15864,0.12757,0.19488,0.19623,0.12211,0.1969,0.2095
33,33,0.12861,0.16006,0.12856,0.19435,0.19712,0.12266,0.19778,0.2087
34,34,0.1267,0.15769,0.12757,0.19115,0.19521,0.12147,0.1951,0.2063
35,35,0.13269,0.16513,0.133,0.20131,0.19827,0.12338,0.19774,0.21249
36,36,0.12403,0.15436,0.12453,0.18731,0.18961,0.11799,0.18962,0.20065
37,37,0.13664,0.17005,0.13712,0.20739,0.20018,0.12456,0.19984,0.217
38,38,0.12798,0.15927,0.12839,0.19146,0.19738,0.12282,0.19717,0.20712
39,39,0.12645,0.15737,0.12682,0.18621,0.19419,0.12084,0.19342,0.2009
40,40,0.12696,0.158,0.12775,0.18874,0.19254,0.11981,0.19183,0.20228
41,41,0.13307,0.16561,0.13359,0.20126,0.20056,0.1248,0.20057,0.21383
42,42,0.12683,0.15784,0.12639,0.1864,0.19967,0.12425,0.19969,0.20554
43,43,0.13116,0.16323,0.13166,0.19544,0.19687,0.1225,0.19658,0.20872
44,44,0.12721,0.15832,0.12846,0.19196,0.19865,0.12361,0.19864,0.20881
45,45,0.12632,0.15721,0.12748,0.18989,0.19699,0.12258,0.1976,0.2073
46,46,0.13409,0.16688,0.13475,0.20352,0.20565,0.12797,0.20691,0.21982
47,47,0.13269,0.16513,0.13217,0.20095,0.20476,0.12742,0.2049,0.21673
48,48,0.13816,0.17195,0.13915,0.20608,0.21393,0.13312,0.21339,0.22366
49,49,0.129,0.16054,0.13036,0.19398,0.19585,0.12187,0.19665,0.20825
50,50,0.12594,0.15674,0.1265,0.19176,0.20158,0.12544,0.201,0.21125
51,51,0.13511,0.16815,0.13611,0.20582,0.20527,0.12773,0.20573,0.22041
52,52,0.12912,0.1607,0.1312,0.19875,0.19661,0.12235,0.19755,0.21263
53,53,0.12938,0.16101,0.13198,0.19201,0.19521,0.12147,0.19771,0.20656
54,54,0.13651,0.16989,0.13719,0.2016,0.20425,0.1271,0.20461,0.21531
55,55,0.13001,0.16181,0.12976,0.19389,0.20056,0.1248,0.20011,0.20963
56,56,0.13078,0.16276,0.13096,0.19516,0.19712,0.12266,0.19789,0.20912
57,57,0.13842,0.17227,0.14009,0.20727,0.20731,0.129,0.20842,0.22169
58,58,0.13842,0.17227,0.13989,0.20654,0.20807,0.12948,0.2103,0.2221
59,59,0.12963,0.16133,0.13106,0.19575,0.1919,0.11941,0.19284,0.20646
60,60,0.14058,0.17496,0.14274,0.21572,0.21113,0.13138,0.21173,0.22911
61,61,0.13664,0.17005,0.13802,0.20751,0.20069,0.12488,0.20289,0.21876
62,62,0.13091,0.16292,0.1325,0.1952,0.1984,0.12345,0.199,0.20878
63,63,0.13715,0.17068,0.13856,0.20232,0.20222,0.12583,0.2038,0.21435
64,64,0.14186,0.17655,0.14276,0.21214,0.20896,0.13003,0.2101,0.22282
65,65,0.13969,0.17385,0.14248,0.21004,0.20642,0.12845,0.20823,0.22201
