,epoch,hit@10,precision@10,recall@10,ndcg@10,hit@20,precision@20,recall@20,ndcg@20
0,0,0.02178,0.0271,0.02153,0.02622,0.04291,0.0267,0.04281,0.03539
1,1,0.02356,0.02932,0.02314,0.03013,0.04559,0.02837,0.04484,0.0393
2,2,0.05667,0.07052,0.05713,0.07359,0.09971,0.06204,0.09944,0.08979
3,3,0.06965,0.08669,0.07058,0.10091,0.12479,0.07765,0.12594,0.12082
4,4,0.08736,0.10872,0.08909,0.12122,0.14186,0.08827,0.14265,0.13722
5,5,0.08901,0.11078,0.08982,0.13204,0.14568,0.09065,0.14732,0.14817
6,6,0.08481,0.10555,0.08588,0.12728,0.1444,0.08986,0.14455,0.14527
7,7,0.09627,0.11981,0.09513,0.13895,0.15701,0.0977,0.15721,0.15642
8,8,0.08812,0.10967,0.0881,0.12616,0.15204,0.09461,0.15357,0.1481
9,9,0.10353,0.12884,0.10357,0.14616,0.16312,0.10151,0.16404,0.16236
10,10,0.11002,0.13693,0.1098,0.16708,0.1644,0.1023,0.16576,0.17691
11,11,0.10926,0.13597,0.10927,0.15934,0.16541,0.10293,0.16517,0.17052
12,12,0.11002,0.13693,0.10895,0.15746,0.17267,0.10745,0.1717,0.17295
13,13,0.11703,0.14564,0.11642,0.16993,0.17713,0.11022,0.17483,0.18147
14,14,0.12097,0.15055,0.12167,0.18296,0.18146,0.11292,0.18303,0.19394
15,15,0.12072,0.15024,0.12073,0.18226,0.17598,0.10951,0.17758,0.19006
16,16,0.12174,0.15151,0.12076,0.18769,0.17458,0.10864,0.17497,0.19334
17,17,0.11499,0.14311,0.11435,0.17276,0.17471,0.10872,0.17634,0.18466
18,18,0.11804,0.14691,0.11827,0.17688,0.17828,0.11094,0.17977,0.18891
19,19,0.11728,0.14596,0.11712,0.17751,0.17891,0.11133,0.17939,0.19031
20,20,0.12556,0.15626,0.12603,0.18943,0.18592,0.11569,0.18682,0.19976
21,21,0.12441,0.15483,0.12485,0.1883,0.1877,0.1168,0.18895,0.20071
22,22,0.11664,0.14517,0.11648,0.18053,0.18057,0.11236,0.18088,0.19334
23,23,0.12568,0.15642,0.12573,0.19363,0.19139,0.1191,0.19351,0.20671
24,24,0.1225,0.15246,0.12233,0.18201,0.18974,0.11807,0.19025,0.19733
25,25,0.12581,0.15658,0.12602,0.19519,0.1947,0.12116,0.19598,0.20981
26,26,0.12938,0.16101,0.1299,0.20092,0.19432,0.12092,0.19685,0.21292
27,27,0.12301,0.15309,0.12343,0.18348,0.18859,0.11735,0.19029,0.19855
28,28,0.12798,0.15927,0.13115,0.19699,0.19317,0.12021,0.1945,0.20923
29,29,0.12085,0.1504,0.1206,0.18313,0.19114,0.11894,0.19258,0.20022
30,30,0.12989,0.16165,0.13107,0.19521,0.19419,0.12084,0.19709,0.20796
31,31,0.12505,0.15563,0.12546,0.19177,0.18311,0.11395,0.18445,0.20064
32,32,0.13052,0.16244,0.13119,0.19794,0.19865,0.12361,0.20096,0.21264
33,33,0.12861,0.16006,0.12915,0.19522,0.19279,0.11997,0.19529,0.20682
34,34,0.1253,0.15594,0.12657,0.18772,0.19037,0.11846,0.19193,0.20097
35,35,0.13371,0.1664,0.13368,0.20478,0.20145,0.12536,0.20205,0.2172
36,36,0.13332,0.16593,0.13334,0.20635,0.19699,0.12258,0.19846,0.21609
37,37,0.13689,0.17036,0.13803,0.2119,0.20247,0.12599,0.20448,0.22269
38,38,0.12963,0.16133,0.13002,0.19622,0.19381,0.1206,0.19429,0.20775
39,39,0.13473,0.16767,0.13606,0.2048,0.19725,0.12274,0.19961,0.21466
40,40,0.12072,0.15024,0.12298,0.18418,0.18146,0.11292,0.18389,0.19626
41,41,0.13141,0.16355,0.13174,0.20373,0.19827,0.12338,0.19861,0.21518
42,42,0.13307,0.16561,0.13471,0.20214,0.19776,0.12306,0.19924,0.2138
43,43,0.13307,0.16561,0.1326,0.20536,0.19992,0.12441,0.20118,0.21769
44,44,0.13625,0.16957,0.13729,0.21139,0.20005,0.12448,0.20152,0.21996
45,45,0.13664,0.17005,0.13625,0.20621,0.20031,0.12464,0.20274,0.21665
46,46,0.13956,0.17369,0.14134,0.21575,0.20744,0.12908,0.20927,0.22667
47,47,0.13422,0.16704,0.13487,0.20494,0.19547,0.12163,0.19509,0.21283
48,48,0.13702,0.17052,0.13892,0.20897,0.19903,0.12385,0.20036,0.2172
49,49,0.13192,0.16418,0.13313,0.20279,0.19699,0.12258,0.19883,0.21437
50,50,0.1304,0.16228,0.13156,0.19717,0.19712,0.12266,0.19942,0.21036
51,51,0.14198,0.1767,0.14325,0.21384,0.20413,0.12702,0.20654,0.22201
52,52,0.13167,0.16387,0.13119,0.19734,0.20056,0.1248,0.20049,0.21129
53,53,0.13345,0.16609,0.13301,0.20555,0.20005,0.12448,0.20114,0.21677
54,54,0.13613,0.16941,0.13573,0.20639,0.20616,0.12829,0.20665,0.21977
55,55,0.13906,0.17306,0.13909,0.2129,0.20438,0.12718,0.20354,0.22235
56,56,0.13918,0.17322,0.13885,0.21428,0.20349,0.12662,0.20314,0.223
57,57,0.13778,0.17147,0.13801,0.20866,0.20413,0.12702,0.2054,0.21987
58,58,0.14084,0.17528,0.14062,0.21597,0.20769,0.12924,0.20795,0.22648
59,59,0.14619,0.18193,0.14604,0.2227,0.21278,0.13241,0.21322,0.2325
60,60,0.1374,0.171,0.13774,0.20991,0.20323,0.12647,0.20479,0.22116
61,61,0.14186,0.17655,0.14233,0.22115,0.21075,0.13114,0.21082,0.23219
62,62,0.14109,0.17559,0.14121,0.21695,0.20514,0.12765,0.20593,0.22553
63,63,0.1402,0.17448,0.14062,0.21213,0.20056,0.1248,0.20019,0.2198
64,64,0.13536,0.16846,0.13525,0.2078,0.20158,0.12544,0.20088,0.21914
65,65,0.14071,0.17512,0.14118,0.21485,0.20107,0.12512,0.20023,0.22105
66,66,0.13956,0.17369,0.13969,0.21157,0.20871,0.12987,0.20768,0.22367
67,67,0.13982,0.17401,0.14021,0.20665,0.21266,0.13233,0.21382,0.22217
68,68,0.13829,0.17211,0.13863,0.21427,0.20718,0.12892,0.2072,0.2269
69,69,0.13931,0.17338,0.1389,0.21147,0.21037,0.1309,0.2105,0.22506
70,70,0.13485,0.16783,0.13467,0.20526,0.20081,0.12496,0.2022,0.21651
71,71,0.13409,0.16688,0.13429,0.19945,0.20247,0.12599,0.20233,0.21337
72,72,0.14058,0.17496,0.14126,0.21309,0.21011,0.13074,0.21018,0.22586
73,73,0.13676,0.17021,0.13578,0.20943,0.19852,0.12353,0.19693,0.21732
74,74,0.14033,0.17464,0.13971,0.21163,0.21011,0.13074,0.20992,0.22482
75,75,0.13282,0.16529,0.13297,0.20051,0.20336,0.12655,0.20504,0.21627
76,76,0.13422,0.16704,0.13427,0.2063,0.19801,0.12322,0.19788,0.21639
77,77,0.129,0.16054,0.12918,0.20016,0.19292,0.12005,0.19293,0.21122
78,78,0.13154,0.16371,0.13238,0.19966,0.20171,0.12552,0.20245,0.21479
79,79,0.13906,0.17306,0.13949,0.20981,0.20578,0.12805,0.207,0.22131
80,80,0.14033,0.17464,0.1408,0.21827,0.20935,0.13027,0.20959,0.23004
81,81,0.13791,0.17163,0.13811,0.21172,0.21011,0.13074,0.20944,0.22532
82,82,0.13523,0.1683,0.13522,0.20465,0.20311,0.12639,0.20324,0.21759
83,83,0.14122,0.17575,0.14221,0.21351,0.20884,0.12995,0.21032,0.22572
84,84,0.1388,0.17274,0.13992,0.21016,0.20464,0.12734,0.20439,0.22126
85,85,0.14211,0.17686,0.14272,0.21372,0.21075,0.13114,0.21107,0.22572
86,86,0.13791,0.17163,0.13828,0.20542,0.20731,0.129,0.20697,0.21959
87,87,0.14466,0.18003,0.14576,0.22244,0.21584,0.13431,0.21636,0.23493
88,88,0.14593,0.18162,0.14669,0.22481,0.21852,0.13597,0.21933,0.23785
89,89,0.1467,0.18257,0.14736,0.2214,0.21304,0.13257,0.21357,0.23161
90,90,0.14364,0.17876,0.14464,0.21882,0.20884,0.12995,0.21149,0.22915
91,91,0.13982,0.17401,0.14052,0.21247,0.20807,0.12948,0.208,0.22488
92,92,0.14529,0.18082,0.14723,0.22104,0.21278,0.13241,0.21403,0.23178
93,93,0.14122,0.17575,0.1421,0.21367,0.20655,0.12853,0.20778,0.22348
94,94,0.13651,0.16989,0.13752,0.20445,0.21087,0.13122,0.21259,0.22162
95,95,0.13982,0.17401,0.14149,0.21285,0.21711,0.1351,0.21972,0.23166
96,96,0.14084,0.17528,0.14215,0.21384,0.21113,0.13138,0.2141,0.22806
97,97,0.13001,0.16181,0.13244,0.19054,0.19929,0.12401,0.2023,0.20773
98,98,0.13995,0.17417,0.14111,0.21265,0.20884,0.12995,0.20937,0.22523
99,99,0.13676,0.17021,0.13857,0.20566,0.20362,0.1267,0.20456,0.21837
100,100,0.13995,0.17417,0.13979,0.21617,0.21253,0.13225,0.21253,0.23052
101,101,0.14593,0.18162,0.14696,0.22132,0.21508,0.13384,0.21578,0.2328
102,102,0.14275,0.17765,0.14352,0.21757,0.21177,0.13177,0.21109,0.22908
103,103,0.14109,0.17559,0.14169,0.21009,0.20782,0.12932,0.21,0.22211
104,104,0.13918,0.17322,0.14015,0.21199,0.20655,0.12853,0.20593,0.2226
105,105,0.14338,0.17845,0.14464,0.2176,0.21342,0.13281,0.2161,0.23022
106,106,0.14147,0.17607,0.14168,0.2134,0.21266,0.13233,0.21227,0.22645
107,107,0.14288,0.17781,0.14349,0.21538,0.21215,0.13201,0.21398,0.22803
108,108,0.14657,0.18241,0.14712,0.22131,0.21826,0.13582,0.22028,0.23357
109,109,0.14746,0.18352,0.14789,0.22583,0.22043,0.13716,0.22258,0.23864
110,110,0.143,0.17797,0.14398,0.21528,0.21075,0.13114,0.21314,0.22711
111,111,0.14338,0.17845,0.14465,0.21809,0.2124,0.13217,0.21432,0.23043
112,112,0.13231,0.16466,0.13346,0.20395,0.20132,0.12528,0.20179,0.21767
113,113,0.14453,0.17987,0.14506,0.2204,0.21278,0.13241,0.21321,0.23224
114,114,0.14733,0.18336,0.14784,0.22499,0.21902,0.13629,0.22056,0.23691
115,115,0.14326,0.17829,0.14542,0.21888,0.21138,0.13154,0.21281,0.23088
116,116,0.14962,0.18621,0.15065,0.2294,0.22234,0.13835,0.2236,0.2417
117,117,0.15128,0.18827,0.15334,0.22935,0.22374,0.13922,0.2268,0.24229
118,118,0.14453,0.17987,0.1451,0.21671,0.21533,0.13399,0.21521,0.22905
119,119,0.14186,0.17655,0.14276,0.21574,0.21266,0.13233,0.2149,0.22875
120,120,0.14198,0.1767,0.14331,0.21457,0.21342,0.13281,0.21433,0.2287
121,121,0.14313,0.17813,0.14459,0.21752,0.21508,0.13384,0.21724,0.23182
122,122,0.14504,0.18051,0.14546,0.22209,0.21495,0.13376,0.21488,0.23409
123,123,0.1481,0.18431,0.14887,0.22446,0.22093,0.13748,0.22356,0.23982
124,124,0.14122,0.17575,0.14164,0.2152,0.21253,0.13225,0.21284,0.22837
125,125,0.14147,0.17607,0.14294,0.21728,0.211,0.1313,0.21158,0.22966
126,126,0.13804,0.17179,0.1384,0.2162,0.21049,0.13098,0.21154,0.23106
127,127,0.14873,0.1851,0.14937,0.23008,0.21992,0.13685,0.22225,0.2419
128,128,0.14338,0.17845,0.14421,0.21875,0.21533,0.13399,0.21838,0.23325
129,129,0.14466,0.18003,0.1462,0.22798,0.22246,0.13843,0.22308,0.24385
130,130,0.13689,0.17036,0.1381,0.21321,0.20884,0.12995,0.20907,0.22768
131,131,0.14237,0.17718,0.14348,0.21848,0.21508,0.13384,0.21489,0.23172
132,132,0.14275,0.17765,0.1439,0.21867,0.2124,0.13217,0.21495,0.23119
133,133,0.15128,0.18827,0.15229,0.22924,0.22093,0.13748,0.22222,0.24014
134,134,0.14644,0.18225,0.14746,0.22316,0.21928,0.13645,0.22042,0.23642
135,135,0.14835,0.18463,0.1493,0.22155,0.2138,0.13304,0.21424,0.23105
136,136,0.14058,0.17496,0.14155,0.21695,0.21508,0.13384,0.21513,0.23268
137,137,0.13536,0.16846,0.13641,0.20511,0.20565,0.12797,0.205,0.21924
138,138,0.1332,0.16577,0.13433,0.20315,0.20476,0.12742,0.20368,0.21849
139,139,0.15001,0.18669,0.1513,0.22797,0.21864,0.13605,0.21934,0.23808
140,140,0.14746,0.18352,0.14883,0.22519,0.21444,0.13344,0.21443,0.23517
141,141,0.14517,0.18067,0.1468,0.21939,0.21482,0.13368,0.21488,0.23179
142,142,0.14415,0.1794,0.14485,0.22036,0.21584,0.13431,0.21753,0.23365
143,143,0.14529,0.18082,0.14565,0.22019,0.21202,0.13193,0.2122,0.2301
144,144,0.14848,0.18479,0.1497,0.22648,0.21826,0.13582,0.21898,0.23743
145,145,0.14542,0.18098,0.14802,0.22181,0.21724,0.13518,0.2195,0.23619
146,146,0.14084,0.17528,0.14193,0.21408,0.21342,0.13281,0.2154,0.23001
147,147,0.13842,0.17227,0.13946,0.21349,0.21151,0.13162,0.2117,0.22817
148,148,0.14542,0.18098,0.14652,0.22484,0.21113,0.13138,0.21231,0.23383
149,149,0.1481,0.18431,0.1484,0.22563,0.21571,0.13423,0.21562,0.23552
150,150,0.15103,0.18796,0.15199,0.23015,0.22195,0.13811,0.2234,0.24128
