,ep,loss
0,0,0.8488026945029988
1,1,0.47142481277970705
2,2,0.33278857960420494
3,3,0.2614172635709538
4,4,0.2245582657701829
5,5,0.19771048952551448
6,6,0.18096154183149338
7,7,0.1623077094554901
8,8,0.1497990979867823
9,9,0.14392801374197006
10,10,0.14030062779784203
11,11,0.13074134114910574
12,12,0.12521710728897767
13,13,0.12482322818216156
14,14,0.12128913139595705
15,15,0.11547439391998683
16,16,0.11181353931041325
17,17,0.11051385893541224
18,18,0.10771656255511676
19,19,0.10393884317839847
20,20,0.10428633299820564
21,21,0.09920690099106115
22,22,0.09781748385113828
23,23,0.09363805283518399
24,24,0.09146801163168515
25,25,0.09290400213178467
26,26,0.08916352842660512
27,27,0.08752889712067212
28,28,0.08869890079778783
29,29,0.08758032804026324
30,30,0.0850484925596153
31,31,0.0867245977415758
32,32,0.08660262823104858
33,33,0.08595775878604721
34,34,0.08276640163624988
35,35,0.08379175360588466
36,36,0.08076905349598211
37,37,0.07969183934962049
38,38,0.07987313783344101
39,39,0.0779681863153682
40,40,0.07773331925272942
41,41,0.07606994283988196
42,42,0.07995202852522626
43,43,0.07659476951641195
44,44,0.07466615396825706
45,45,0.07545101368690238
46,46,0.07521456973079373
47,47,0.07314982440541773
48,48,0.07021419046556249
49,49,0.07037131334928905
50,50,0.06823431886732578
51,51,0.0702613982207635
52,52,0.06986972065094639
53,53,0.06923393872292603
54,54,0.06621103668037583
55,55,0.06900310910799924
56,56,0.06829606193829985
57,57,0.06773971338920734
58,58,0.06816727251690977
59,59,0.06862626213799505
60,60,0.06398737748317859
61,61,0.06653105051201932
62,62,0.062420493868343974
63,63,0.06352997998542645
64,64,0.06427035908050396
65,65,0.06246307941482348
66,66,0.06644104618360014
67,67,0.06365073877660667
68,68,0.06149646749391275
69,69,0.06433110015795511
70,70,0.06308749679695158
71,71,0.06121954749173978
72,72,0.060684558551977665
73,73,0.06249397105592139
74,74,0.061744779896210224
75,75,0.060376228764653206
76,76,0.06361955360454671
77,77,0.05993581946720095
78,78,0.0593793387798702
79,79,0.05995002071208814
80,80,0.05771915746085784
81,81,0.060545646530740405
82,82,0.06160929075935308
83,83,0.05533219742424348
84,84,0.057071917964255106
85,85,0.05862854881321683
86,86,0.0579974273329272
87,87,0.05728271384449566
88,88,0.05774578550720916
89,89,0.05792000648729941
90,90,0.05427921804435113
91,91,0.05350979198427761
92,92,0.054886168416808635
93,93,0.0575031958082143
94,94,0.054609077379984015
95,95,0.055504449369276274
96,96,0.05581176248105133
97,97,0.055806262747329825
98,98,0.05486735843998544
99,99,0.05307938498170937
100,100,0.053196380243581885
101,101,0.0535013799500816
102,102,0.053572216454674214
103,103,0.05332916186136358
104,104,0.05240985017050715
105,105,0.05333220980623189
106,106,0.05443806727142895
107,107,0.0515631476745886
108,108,0.05286874611149816
109,109,0.052583652384140915
110,110,0.05123795875731636
111,111,0.05114017689929289
112,112,0.051681162679896635
113,113,0.04941126769956421
114,114,0.05061174260781092
115,115,0.049406961263979185
116,116,0.05061762692297206
117,117,0.054869622430380655
118,118,0.052365400554502714
119,119,0.051194236887728464
120,120,0.05241546396385221
