,epoch,hit@10,precision@10,recall@10,ndcg@10,hit@20,precision@20,recall@20,ndcg@20
0,0,0.0927,0.11537,0.09347,0.14848,0.129,0.08027,0.12958,0.15078
1,1,0.11155,0.13883,0.11303,0.17879,0.15905,0.09897,0.16043,0.18333
2,2,0.11066,0.13772,0.11188,0.17442,0.15994,0.09952,0.16065,0.1797
3,3,0.09449,0.11759,0.09554,0.15738,0.13332,0.08296,0.13586,0.16042
4,4,0.10225,0.12726,0.10324,0.16849,0.14147,0.08803,0.14343,0.17067
5,5,0.10315,0.12837,0.1044,0.16984,0.1472,0.0916,0.14976,0.17475
6,6,0.09665,0.12029,0.09765,0.15995,0.13918,0.08661,0.1407,0.16545
7,7,0.10467,0.13027,0.10611,0.17139,0.14835,0.09231,0.14994,0.17548
8,8,0.1169,0.14548,0.11831,0.18883,0.163,0.10143,0.16552,0.19222
9,9,0.11193,0.1393,0.11312,0.1814,0.15765,0.0981,0.16055,0.18588
10,10,0.11257,0.1401,0.11391,0.18128,0.16032,0.09976,0.16309,0.18664
11,11,0.09856,0.12266,0.09961,0.16277,0.13498,0.08399,0.13745,0.16396
12,12,0.10888,0.1355,0.10978,0.17465,0.15535,0.09667,0.15741,0.18019
13,13,0.11766,0.14643,0.11847,0.18633,0.16707,0.10396,0.16927,0.19177
14,14,0.11906,0.14818,0.12023,0.19023,0.1644,0.1023,0.16634,0.19264
15,15,0.12008,0.14945,0.12133,0.19062,0.16618,0.10341,0.16837,0.19361
16,16,0.12072,0.15024,0.12111,0.1884,0.16847,0.10483,0.16904,0.19156
17,17,0.08341,0.1038,0.08413,0.14431,0.12212,0.07599,0.12202,0.1485
18,18,0.0857,0.10666,0.08623,0.14655,0.1239,0.0771,0.12337,0.14992
19,19,0.08952,0.11141,0.09004,0.152,0.13383,0.08328,0.13352,0.15783
20,20,0.10582,0.1317,0.10609,0.17464,0.15064,0.09374,0.15015,0.17793
21,21,0.10862,0.13518,0.1092,0.17824,0.15803,0.09834,0.15825,0.18397
22,22,0.11231,0.13978,0.11266,0.18222,0.16172,0.10063,0.1617,0.18716
23,23,0.11257,0.1401,0.1131,0.18278,0.16198,0.10079,0.16179,0.18791
24,24,0.11333,0.14105,0.11393,0.18389,0.16108,0.10024,0.16114,0.18775
25,25,0.11613,0.14453,0.11689,0.18598,0.16567,0.10309,0.16654,0.1903
26,26,0.11626,0.14469,0.11747,0.18701,0.16669,0.10372,0.16765,0.19211
27,27,0.10964,0.13645,0.11116,0.17933,0.15841,0.09857,0.15888,0.18423
28,28,0.10671,0.13281,0.1083,0.17437,0.15306,0.09525,0.15493,0.17875
29,29,0.11028,0.13724,0.1119,0.1788,0.15765,0.0981,0.15943,0.18293
30,30,0.11066,0.13772,0.11226,0.18165,0.15956,0.09929,0.16143,0.1859
31,31,0.11346,0.1412,0.11491,0.18479,0.16376,0.1019,0.16601,0.18997
32,32,0.11193,0.1393,0.11346,0.18157,0.16325,0.10158,0.16513,0.18742
33,33,0.11499,0.14311,0.11638,0.18372,0.16478,0.10254,0.1653,0.18866
34,34,0.11512,0.14326,0.11644,0.18494,0.16427,0.10222,0.16485,0.18866
35,35,0.1169,0.14548,0.11825,0.18767,0.16669,0.10372,0.16743,0.19157
36,36,0.11817,0.14707,0.11947,0.18929,0.16911,0.10523,0.1696,0.19351
37,37,0.11753,0.14628,0.11855,0.18797,0.17013,0.10586,0.17067,0.19354
38,38,0.11983,0.14913,0.12082,0.19104,0.17344,0.10792,0.174,0.19653
39,39,0.12135,0.15103,0.1225,0.19118,0.1714,0.10666,0.17175,0.19437
40,40,0.11703,0.14564,0.11847,0.18551,0.16554,0.10301,0.16641,0.18855
41,41,0.1183,0.14723,0.11957,0.18756,0.17114,0.1065,0.17173,0.19277
42,42,0.12301,0.15309,0.12384,0.19619,0.17828,0.11094,0.17895,0.20211
43,43,0.1211,0.15071,0.12163,0.19062,0.17484,0.1088,0.17538,0.19663
44,44,0.12186,0.15166,0.12321,0.19353,0.17675,0.10998,0.17722,0.19955
45,45,0.12046,0.14992,0.12119,0.19125,0.17713,0.11022,0.17758,0.19856
46,46,0.12148,0.15119,0.12216,0.19229,0.17662,0.1099,0.17711,0.19872
47,47,0.12326,0.15341,0.12465,0.19724,0.1798,0.11189,0.1804,0.20357
48,48,0.12326,0.15341,0.12397,0.19633,0.18044,0.11228,0.1809,0.20375
49,49,0.12174,0.15151,0.12299,0.19561,0.17738,0.11038,0.17839,0.20206
50,50,0.1169,0.14548,0.11785,0.18886,0.16987,0.10571,0.1724,0.19503
51,51,0.11906,0.14818,0.11995,0.19182,0.17471,0.10872,0.17565,0.1989
52,52,0.11855,0.14754,0.11968,0.1914,0.17076,0.10626,0.17117,0.19621
53,53,0.11894,0.14802,0.11993,0.19095,0.17127,0.10658,0.1715,0.19568
54,54,0.12008,0.14945,0.12101,0.19271,0.17471,0.10872,0.1771,0.19947
55,55,0.11792,0.14675,0.11896,0.18949,0.17051,0.1061,0.17296,0.19535
56,56,0.12097,0.15055,0.12218,0.1939,0.17611,0.10959,0.17674,0.19994
57,57,0.12212,0.15198,0.12343,0.19526,0.17637,0.10975,0.17842,0.2007
58,58,0.12377,0.15404,0.12527,0.19657,0.17395,0.10824,0.17517,0.19976
59,59,0.12314,0.15325,0.12462,0.19563,0.17496,0.10887,0.17561,0.19944
60,60,0.1197,0.14897,0.12067,0.19037,0.17051,0.1061,0.17175,0.19496
61,61,0.12008,0.14945,0.12226,0.19128,0.17178,0.10689,0.17448,0.19613
62,62,0.12441,0.15483,0.1266,0.19884,0.17929,0.11157,0.17998,0.20419
63,63,0.12225,0.15214,0.12413,0.19476,0.17637,0.10975,0.17741,0.20009
64,64,0.12135,0.15103,0.12326,0.19538,0.17649,0.10983,0.17765,0.20152
65,65,0.12365,0.15388,0.12542,0.19724,0.17713,0.11022,0.17836,0.20232
66,66,0.12479,0.15531,0.12697,0.19849,0.17942,0.11165,0.18033,0.20393
67,67,0.12314,0.15325,0.1255,0.19741,0.18006,0.11204,0.18258,0.20496
68,68,0.12403,0.15436,0.12536,0.19728,0.1798,0.11189,0.18214,0.20409
69,69,0.11944,0.14865,0.12111,0.1934,0.17395,0.10824,0.17491,0.19975
70,70,0.11868,0.1477,0.11956,0.1911,0.17318,0.10777,0.17536,0.19814
71,71,0.11944,0.14865,0.12112,0.19211,0.17433,0.10848,0.17508,0.19859
72,72,0.11983,0.14913,0.12094,0.19246,0.1742,0.1084,0.17488,0.19894
73,73,0.11804,0.14691,0.11959,0.18901,0.17165,0.10681,0.1735,0.19531
74,74,0.11932,0.14849,0.11987,0.19143,0.17267,0.10745,0.17448,0.19725
75,75,0.12008,0.14945,0.12073,0.19192,0.1728,0.10753,0.17448,0.19711
76,76,0.1211,0.15071,0.12237,0.19282,0.1728,0.10753,0.17476,0.19785
77,77,0.12225,0.15214,0.12372,0.1956,0.17649,0.10983,0.17716,0.20117
78,78,0.12492,0.15547,0.12696,0.20046,0.1807,0.11244,0.18306,0.20661
79,79,0.1253,0.15594,0.12709,0.20078,0.17751,0.11046,0.17955,0.2052
80,80,0.12874,0.16022,0.13078,0.20329,0.18095,0.1126,0.18312,0.20778
81,81,0.13091,0.16292,0.13262,0.20656,0.18541,0.11537,0.18805,0.21172
82,82,0.12759,0.1588,0.12895,0.2028,0.17866,0.11117,0.18163,0.20688
83,83,0.12301,0.15309,0.12495,0.19633,0.17293,0.10761,0.17588,0.20023
84,84,0.1225,0.15246,0.12333,0.19661,0.17662,0.1099,0.17908,0.20312
85,85,0.1225,0.15246,0.1239,0.19683,0.17178,0.10689,0.17426,0.20034
86,86,0.12377,0.15404,0.12572,0.19965,0.17675,0.10998,0.17953,0.20515
87,87,0.12174,0.15151,0.12307,0.19614,0.17331,0.10784,0.17593,0.20114
88,88,0.12148,0.15119,0.12341,0.1945,0.17331,0.10784,0.17593,0.19953
89,89,0.12085,0.1504,0.12302,0.19473,0.17102,0.10642,0.1737,0.19914
90,90,0.12034,0.14976,0.12196,0.19315,0.16911,0.10523,0.17176,0.19715
91,91,0.11983,0.14913,0.1223,0.19356,0.17076,0.10626,0.17359,0.19816
92,92,0.1197,0.14897,0.12211,0.19359,0.17178,0.10689,0.17489,0.19907
93,93,0.11995,0.14929,0.12196,0.19296,0.17,0.10578,0.1728,0.19722
94,94,0.12135,0.15103,0.12349,0.19516,0.17242,0.10729,0.17518,0.19995
95,95,0.12505,0.15563,0.12718,0.19978,0.17942,0.11165,0.18164,0.20551
96,96,0.12123,0.15087,0.12318,0.19638,0.17624,0.10967,0.17835,0.20296
97,97,0.12148,0.15119,0.12359,0.19753,0.17993,0.11197,0.18155,0.20538
98,98,0.12352,0.15372,0.12556,0.19855,0.17917,0.11149,0.18086,0.20518
99,99,0.12581,0.15658,0.12757,0.2017,0.1798,0.11189,0.18019,0.20646
100,100,0.1281,0.15943,0.12977,0.2067,0.18184,0.11315,0.18368,0.21131
101,101,0.13027,0.16212,0.13247,0.20834,0.18808,0.11704,0.18995,0.21488
102,102,0.12085,0.1504,0.12292,0.19519,0.17535,0.10911,0.17735,0.20184
103,103,0.12085,0.1504,0.12303,0.19554,0.17446,0.10856,0.17663,0.20158
104,104,0.11983,0.14913,0.12202,0.19215,0.17344,0.10792,0.17541,0.19848
105,105,0.12288,0.15293,0.1243,0.19641,0.17547,0.10919,0.17753,0.20175
106,106,0.12072,0.15024,0.12295,0.19433,0.1742,0.1084,0.17659,0.20054
107,107,0.12505,0.15563,0.12721,0.2011,0.17853,0.11109,0.18031,0.20605
108,108,0.12568,0.15642,0.12725,0.20127,0.17879,0.11125,0.18047,0.20568
109,109,0.11359,0.14136,0.11572,0.18579,0.16045,0.09984,0.16259,0.18924
110,110,0.11448,0.14247,0.11638,0.18759,0.16185,0.10071,0.16388,0.19093
111,111,0.11308,0.14073,0.1147,0.18602,0.16376,0.1019,0.16553,0.1912
112,112,0.11537,0.14358,0.11724,0.18935,0.16745,0.1042,0.16944,0.19505
113,113,0.11804,0.14691,0.11984,0.19375,0.16923,0.10531,0.17119,0.19822
114,114,0.11639,0.14485,0.11826,0.19001,0.16669,0.10372,0.16879,0.19487
115,115,0.11639,0.14485,0.11808,0.1896,0.16669,0.10372,0.16909,0.19471
116,116,0.11308,0.14073,0.11447,0.1874,0.16643,0.10357,0.16795,0.1943
117,117,0.11499,0.14311,0.11654,0.18933,0.1672,0.10404,0.16888,0.19539
118,118,0.10977,0.13661,0.11098,0.18152,0.16554,0.10301,0.16579,0.19013
119,119,0.11397,0.14184,0.11529,0.18661,0.16554,0.10301,0.16581,0.19229
120,120,0.1183,0.14723,0.11958,0.19167,0.16911,0.10523,0.17071,0.19638
121,121,0.11919,0.14834,0.12037,0.19166,0.16707,0.10396,0.16712,0.1945
122,122,0.12021,0.1496,0.12158,0.19416,0.17255,0.10737,0.17435,0.19976
123,123,0.12085,0.1504,0.12226,0.19576,0.17229,0.10721,0.17445,0.2004
124,124,0.12326,0.15341,0.12535,0.19933,0.17662,0.1099,0.1787,0.20468
125,125,0.12339,0.15357,0.12507,0.19964,0.17688,0.11006,0.17918,0.20531
126,126,0.12135,0.15103,0.12292,0.19728,0.17484,0.1088,0.17669,0.20328
127,127,0.12085,0.1504,0.12295,0.19504,0.17535,0.10911,0.17751,0.20176
