,ep,loss
0,0,1.282567399871566e-05
1,1,1.2401154782694835e-05
2,2,1.2365918412800923e-05
3,3,1.2399049572073284e-05
4,4,1.2423213882882077e-05
5,5,1.247422467986685e-05
6,6,1.252488457725941e-05
7,7,1.2577740649123061e-05
8,8,1.2627688325887956e-05
9,9,1.2683577314538011e-05
10,10,1.2718440011523759e-05
11,11,1.2780658695055356e-05
12,12,1.2841675749154193e-05
13,13,1.2900614633023363e-05
14,14,1.2948791333077349e-05
15,15,1.3020659489376543e-05
16,16,1.3078259722864129e-05
17,17,1.3137148796620304e-05
18,18,1.320065441874975e-05
19,19,1.3260996149666056e-05
20,20,1.3321247243863326e-05
21,21,1.3373114101837432e-05
22,22,1.342569311573207e-05
23,23,1.3474243747522749e-05
24,24,1.3536238727711275e-05
25,25,1.3589100227784412e-05
26,26,1.3644273095404621e-05
27,27,1.3705265352292182e-05
28,28,1.3769812421346812e-05
29,29,1.3818817318779722e-05
30,30,1.3858818560174948e-05
31,31,1.3917110574025875e-05
32,32,1.3961491639938219e-05
33,33,1.4014453529533258e-05
34,34,1.405684675277867e-05
35,35,1.4103873621459808e-05
36,36,1.4157702086953282e-05
37,37,1.42042684313745e-05
38,38,1.4245451832545154e-05
39,39,1.4286770025863388e-05
40,40,1.4331226094532482e-05
41,41,1.4381184926088126e-05
42,42,1.4426528834138505e-05
43,43,1.4471859135716766e-05
44,44,1.4524290193157112e-05
45,45,1.4543683244432636e-05
46,46,1.4600869715348367e-05
47,47,1.4616621710633144e-05
48,48,1.4674212824009826e-05
49,49,1.4710234763661424e-05
50,50,1.473803130153216e-05
51,51,1.4788509497700606e-05
52,52,1.4819300976460395e-05
53,53,1.4853859948948681e-05
54,54,1.491111785653917e-05
55,55,1.4941675846799454e-05
56,56,1.4958964327335075e-05
57,57,1.500193457284357e-05
58,58,1.5029834156823501e-05
59,59,1.5056561700504627e-05
60,60,1.5079901904863233e-05
61,61,1.5123776202484654e-05
62,62,1.5146587242694661e-05
