,epoch,hit@10,precision@10,recall@10,ndcg@10,hit@20,precision@20,recall@20,ndcg@20
0,0,0.00968,0.01204,0.00964,0.01028,0.01961,0.0122,0.01996,0.01474
1,1,0.03566,0.04437,0.03402,0.0469,0.05934,0.03693,0.05775,0.05453
2,2,0.06163,0.0767,0.06188,0.0937,0.10302,0.0641,0.10448,0.10701
3,3,0.07971,0.09921,0.0811,0.12578,0.12887,0.08019,0.13023,0.13857
4,4,0.07309,0.09097,0.074,0.11213,0.12989,0.08082,0.13182,0.13235
5,5,0.06991,0.087,0.07132,0.10595,0.1169,0.07274,0.11792,0.11918
6,6,0.07488,0.09319,0.07674,0.11529,0.12326,0.0767,0.12402,0.12866
7,7,0.08672,0.10792,0.08845,0.13289,0.14453,0.08994,0.14704,0.14975
8,8,0.09359,0.11648,0.09428,0.14498,0.14682,0.09136,0.14935,0.1574
9,9,0.09385,0.1168,0.09385,0.14059,0.14529,0.09041,0.14584,0.15177
10,10,0.0992,0.12345,0.10056,0.15337,0.15917,0.09905,0.16129,0.16818
11,11,0.1006,0.1252,0.10213,0.15575,0.16223,0.10095,0.16418,0.17093
12,12,0.11091,0.13803,0.11273,0.1676,0.17395,0.10824,0.1756,0.1817
13,13,0.10837,0.13487,0.11005,0.16445,0.17229,0.10721,0.17333,0.1798
14,14,0.10977,0.13661,0.11091,0.16431,0.17191,0.10697,0.17318,0.17914
15,15,0.10837,0.13487,0.11012,0.1632,0.17255,0.10737,0.17474,0.17972
16,16,0.12607,0.15689,0.12834,0.18792,0.19063,0.11862,0.1925,0.20062
17,17,0.1155,0.14374,0.11716,0.17071,0.17904,0.11141,0.18038,0.18506
18,18,0.12135,0.15103,0.12322,0.18049,0.1905,0.11854,0.19225,0.19727
19,19,0.12403,0.15436,0.12482,0.18089,0.19025,0.11838,0.19193,0.19587
20,20,0.12352,0.15372,0.12537,0.18627,0.18961,0.11799,0.19207,0.2006
21,21,0.11957,0.14881,0.12018,0.17806,0.18337,0.1141,0.18481,0.19231
22,22,0.12365,0.15388,0.12425,0.19194,0.18592,0.11569,0.1874,0.20405
23,23,0.12326,0.15341,0.1253,0.18478,0.18719,0.11648,0.18912,0.19788
24,24,0.12683,0.15784,0.1285,0.19137,0.19203,0.11949,0.19414,0.20462
25,25,0.11932,0.14849,0.12146,0.1777,0.18311,0.11395,0.18402,0.19192
26,26,0.13498,0.16799,0.13713,0.20022,0.19636,0.12219,0.19826,0.21012
27,27,0.12085,0.1504,0.12205,0.17721,0.18388,0.11442,0.18505,0.1912
28,28,0.12772,0.15895,0.12779,0.19245,0.19343,0.12036,0.19591,0.20672
29,29,0.12263,0.15261,0.12493,0.19087,0.1863,0.11593,0.18679,0.20189
30,30,0.13422,0.16704,0.1341,0.20755,0.19903,0.12385,0.19742,0.21689
31,31,0.13625,0.16957,0.13654,0.20436,0.19916,0.12393,0.20048,0.21535
32,32,0.12734,0.15848,0.12739,0.19721,0.19572,0.12179,0.195,0.21095
33,33,0.13829,0.17211,0.13865,0.21199,0.20744,0.12908,0.20736,0.22411
34,34,0.1332,0.16577,0.1336,0.20436,0.2012,0.1252,0.2008,0.21675
35,35,0.12963,0.16133,0.13085,0.20077,0.20132,0.12528,0.20154,0.21677
36,36,0.12976,0.16149,0.13049,0.20106,0.19699,0.12258,0.19724,0.21386
37,37,0.12938,0.16101,0.13031,0.19801,0.19967,0.12425,0.1997,0.21324
38,38,0.13409,0.16688,0.13463,0.20313,0.20132,0.12528,0.20302,0.21563
39,39,0.1318,0.16403,0.13295,0.19926,0.19878,0.12369,0.19936,0.2123
40,40,0.13562,0.16878,0.13616,0.20555,0.2054,0.12781,0.20631,0.21857
41,41,0.1346,0.16751,0.13528,0.20644,0.20489,0.1275,0.20643,0.22032
42,42,0.13192,0.16418,0.13285,0.20043,0.19661,0.12235,0.19788,0.21267
43,43,0.13625,0.16957,0.13634,0.20802,0.20158,0.12544,0.20352,0.21875
44,44,0.13676,0.17021,0.13627,0.20933,0.20718,0.12892,0.20572,0.22275
45,45,0.12836,0.15975,0.12882,0.19289,0.19763,0.12298,0.19798,0.20836
46,46,0.13167,0.16387,0.13154,0.20432,0.19776,0.12306,0.19817,0.21669
47,47,0.14377,0.17892,0.144,0.2195,0.21291,0.13249,0.21265,0.2309
48,48,0.14249,0.17734,0.14264,0.21922,0.20705,0.12884,0.2068,0.22786
49,49,0.13549,0.16862,0.13607,0.20846,0.20438,0.12718,0.20468,0.22117
50,50,0.13727,0.17084,0.13845,0.20622,0.20464,0.12734,0.20502,0.2189
51,51,0.13154,0.16371,0.13346,0.19928,0.19827,0.12338,0.19856,0.21196
52,52,0.13052,0.16244,0.13104,0.19874,0.19356,0.12044,0.194,0.20957
53,53,0.13523,0.1683,0.13488,0.20829,0.20247,0.12599,0.20197,0.22044
54,54,0.14084,0.17528,0.14146,0.21482,0.20514,0.12765,0.20553,0.22377
55,55,0.129,0.16054,0.1288,0.19889,0.18693,0.11632,0.18594,0.20607
