,epoch,hit@10,precision@10,recall@10,ndcg@10,hit@20,precision@20,recall@20,ndcg@20
0,0,0.06558,0.08162,0.06541,0.08895,0.11359,0.07068,0.11442,0.10562
1,1,0.08213,0.10222,0.08354,0.1052,0.1346,0.08376,0.13563,0.12211
2,2,0.08532,0.10618,0.08614,0.11592,0.14364,0.08938,0.14466,0.13504
3,3,0.09105,0.11331,0.09207,0.12628,0.15166,0.09437,0.15312,0.1457
4,4,0.10837,0.13487,0.11023,0.1542,0.17089,0.10634,0.17345,0.17154
5,5,0.10633,0.13233,0.1076,0.1508,0.17433,0.10848,0.17575,0.17145
6,6,0.11639,0.14485,0.11825,0.16843,0.17904,0.11141,0.18138,0.18328
7,7,0.11804,0.14691,0.11894,0.17009,0.18184,0.11315,0.18246,0.18571
8,8,0.1197,0.14897,0.12197,0.1703,0.18159,0.113,0.18429,0.18485
9,9,0.11932,0.14849,0.12064,0.16877,0.18375,0.11434,0.18509,0.18536
10,10,0.11792,0.14675,0.11977,0.16828,0.18146,0.11292,0.18326,0.18406
11,11,0.12237,0.1523,0.12288,0.17824,0.18795,0.11696,0.18778,0.19367
12,12,0.12492,0.15547,0.12662,0.18108,0.18834,0.11719,0.19034,0.19528
13,13,0.12467,0.15515,0.12502,0.18119,0.19356,0.12044,0.1951,0.19868
14,14,0.12912,0.1607,0.12981,0.19075,0.19649,0.12227,0.19608,0.20579
15,15,0.13358,0.16624,0.13402,0.1982,0.20273,0.12615,0.20228,0.21246
16,16,0.1332,0.16577,0.13409,0.19264,0.19827,0.12338,0.19979,0.20575
17,17,0.13282,0.16529,0.13341,0.19524,0.19725,0.12274,0.19807,0.20746
18,18,0.13473,0.16767,0.13575,0.19567,0.20043,0.12472,0.20167,0.20873
19,19,0.13536,0.16846,0.13557,0.19955,0.20374,0.12678,0.2033,0.2128
20,20,0.13218,0.1645,0.13366,0.19245,0.20145,0.12536,0.20306,0.20797
21,21,0.13243,0.16482,0.13323,0.19528,0.20209,0.12575,0.20188,0.21004
22,22,0.13715,0.17068,0.13762,0.19919,0.2054,0.12781,0.20471,0.21272
23,23,0.13383,0.16656,0.13547,0.19757,0.20591,0.12813,0.20525,0.2133
24,24,0.13422,0.16704,0.13497,0.19788,0.20234,0.12591,0.20248,0.21151
25,25,0.13715,0.17068,0.13751,0.19986,0.20858,0.12979,0.20842,0.21563
26,26,0.13345,0.16609,0.13408,0.19709,0.20298,0.12631,0.20462,0.21216
27,27,0.14097,0.17544,0.14139,0.20934,0.21164,0.1317,0.21232,0.22351
28,28,0.13498,0.16799,0.13542,0.19759,0.20795,0.1294,0.20791,0.21465
29,29,0.14364,0.17876,0.14404,0.21185,0.21406,0.1332,0.21521,0.22483
30,30,0.14479,0.18019,0.14487,0.21472,0.21648,0.13471,0.21752,0.22859
31,31,0.13371,0.1664,0.13533,0.19787,0.20731,0.129,0.20951,0.21597
32,32,0.14504,0.18051,0.14514,0.21418,0.21546,0.13407,0.21524,0.22753
33,33,0.14708,0.18304,0.14825,0.22086,0.21953,0.13661,0.22114,0.23483
34,34,0.14198,0.1767,0.1426,0.20927,0.21584,0.13431,0.21608,0.22517
35,35,0.14797,0.18415,0.14792,0.22033,0.21801,0.13566,0.21773,0.23291
36,36,0.14173,0.17639,0.14245,0.20985,0.21482,0.13368,0.21495,0.22593
37,37,0.13982,0.17401,0.13992,0.20472,0.211,0.1313,0.21142,0.21991
38,38,0.14326,0.17829,0.14429,0.21426,0.22055,0.13724,0.22065,0.23108
39,39,0.13918,0.17322,0.13949,0.20747,0.2147,0.1336,0.21484,0.22424
40,40,0.1416,0.17623,0.14215,0.2145,0.21852,0.13597,0.21863,0.23155
41,41,0.14861,0.18494,0.14971,0.21973,0.2189,0.13621,0.21904,0.23194
42,42,0.14517,0.18067,0.14624,0.21483,0.21762,0.13542,0.21701,0.22896
43,43,0.14211,0.17686,0.14233,0.21355,0.2203,0.13708,0.22049,0.23181
44,44,0.14389,0.17908,0.14399,0.21143,0.21813,0.13574,0.21737,0.22644
45,45,0.14122,0.17575,0.1416,0.21063,0.21673,0.13487,0.21729,0.22753
46,46,0.14759,0.18368,0.148,0.21891,0.22272,0.13859,0.22282,0.2345
47,47,0.14542,0.18098,0.14599,0.21623,0.22221,0.13827,0.2222,0.23306
48,48,0.14631,0.18209,0.14723,0.214,0.21877,0.13613,0.21904,0.22834
49,49,0.14479,0.18019,0.14525,0.21201,0.22157,0.13788,0.22147,0.22931
50,50,0.14517,0.18067,0.14606,0.21523,0.22017,0.137,0.22024,0.2313
51,51,0.14797,0.18415,0.14889,0.21821,0.22081,0.1374,0.2217,0.23245
52,52,0.14568,0.1813,0.14655,0.21625,0.21979,0.13677,0.21998,0.23076
53,53,0.14657,0.18241,0.1468,0.21743,0.21992,0.13685,0.22043,0.23191
54,54,0.14529,0.18082,0.14592,0.21336,0.21788,0.13558,0.21862,0.22831
55,55,0.1444,0.17971,0.14489,0.21305,0.22119,0.13764,0.22228,0.23101
56,56,0.14924,0.18574,0.14944,0.22129,0.22641,0.14089,0.22665,0.2376
57,57,0.14746,0.18352,0.14795,0.21835,0.22081,0.1374,0.22035,0.23263
58,58,0.14262,0.1775,0.14315,0.21141,0.21635,0.13463,0.21728,0.22766
59,59,0.1481,0.18431,0.14814,0.21908,0.22081,0.1374,0.22089,0.23329
60,60,0.15001,0.18669,0.14971,0.22209,0.22641,0.14089,0.22721,0.23855
61,61,0.15204,0.18922,0.15323,0.22681,0.23112,0.14382,0.231,0.24294
62,62,0.14937,0.1859,0.15004,0.21869,0.22234,0.13835,0.22266,0.23273
