,epoch,hit@10,precision@10,recall@10,ndcg@10,hit@20,precision@20,recall@20,ndcg@20
0,0,0.03247,0.04041,0.0322,0.04639,0.05883,0.03661,0.05904,0.05626
1,1,0.05043,0.06276,0.04928,0.07638,0.07717,0.04802,0.0764,0.08132
2,2,0.05705,0.071,0.05661,0.08589,0.09385,0.0584,0.09418,0.09549
3,3,0.05641,0.07021,0.05552,0.09026,0.09219,0.05737,0.09124,0.09857
4,4,0.06596,0.08209,0.06471,0.09904,0.1034,0.06434,0.10207,0.10714
5,5,0.06864,0.08542,0.06792,0.10403,0.10747,0.06688,0.10654,0.11269
6,6,0.06762,0.08415,0.06664,0.10438,0.10073,0.06268,0.10002,0.10899
7,7,0.07093,0.08827,0.0695,0.10247,0.10455,0.06506,0.10303,0.10793
8,8,0.06915,0.08605,0.06877,0.10647,0.10416,0.06482,0.10394,0.11252
9,9,0.07488,0.09319,0.07381,0.11457,0.11168,0.06949,0.11044,0.12024
10,10,0.07755,0.09651,0.07672,0.11675,0.12021,0.0748,0.11962,0.12578
11,11,0.07882,0.0981,0.07813,0.12057,0.11868,0.07385,0.11844,0.12744
12,12,0.07602,0.09461,0.07558,0.1164,0.1169,0.07274,0.11649,0.12471
13,13,0.07819,0.09731,0.07722,0.11672,0.11575,0.07203,0.1144,0.12257
14,14,0.07933,0.09873,0.0783,0.11947,0.11779,0.0733,0.11627,0.12555
15,15,0.07628,0.09493,0.07584,0.11625,0.11321,0.07044,0.11324,0.12201
16,16,0.08112,0.10095,0.08123,0.1207,0.1267,0.07884,0.12699,0.13125
17,17,0.07895,0.09826,0.07808,0.11338,0.1197,0.07448,0.11899,0.12115
18,18,0.0773,0.0962,0.07721,0.11757,0.11995,0.07464,0.11995,0.12683
19,19,0.08583,0.10681,0.08588,0.12525,0.12836,0.07987,0.12786,0.133
20,20,0.08035,0.1,0.07955,0.12001,0.12237,0.07615,0.12149,0.1281
21,21,0.07921,0.09857,0.07829,0.11603,0.12416,0.07726,0.12335,0.1266
22,22,0.08443,0.10507,0.08352,0.12448,0.12709,0.07908,0.1259,0.13249
23,23,0.08545,0.10634,0.08504,0.11938,0.1281,0.07971,0.12673,0.12787
24,24,0.08494,0.10571,0.08462,0.12066,0.13129,0.0817,0.12954,0.13132
25,25,0.08252,0.10269,0.08182,0.11524,0.12454,0.0775,0.12294,0.12405
26,26,0.08786,0.10935,0.08752,0.12535,0.13141,0.08177,0.13085,0.1339
27,27,0.08303,0.10333,0.08292,0.12093,0.12938,0.08051,0.12838,0.13132
28,28,0.08659,0.10777,0.08609,0.12721,0.13651,0.08494,0.13611,0.13912
29,29,0.08748,0.10887,0.0873,0.1331,0.14007,0.08716,0.1398,0.14581
30,30,0.08073,0.10048,0.07994,0.12368,0.12314,0.07662,0.12276,0.13153
31,31,0.08837,0.10998,0.08786,0.13534,0.14007,0.08716,0.13944,0.14735
32,32,0.0885,0.11014,0.08781,0.1352,0.13753,0.08558,0.13715,0.1454
33,33,0.08672,0.10792,0.08657,0.13085,0.13294,0.08273,0.13221,0.13962
34,34,0.08341,0.1038,0.08323,0.13106,0.13294,0.08273,0.13302,0.14275
35,35,0.08264,0.10285,0.08216,0.12559,0.13332,0.08296,0.13339,0.13879
36,36,0.08736,0.10872,0.0873,0.13109,0.13765,0.08566,0.13703,0.14286
37,37,0.08965,0.11157,0.08942,0.13597,0.14479,0.0901,0.1453,0.15096
38,38,0.08697,0.10824,0.08628,0.13163,0.13918,0.08661,0.1387,0.14472
39,39,0.08583,0.10681,0.08583,0.13237,0.13753,0.08558,0.13832,0.14533
40,40,0.08468,0.10539,0.08403,0.12927,0.13371,0.0832,0.13309,0.1401
41,41,0.08876,0.11046,0.0887,0.13551,0.14275,0.08883,0.14345,0.14906
42,42,0.09245,0.11506,0.09189,0.14075,0.13918,0.08661,0.13928,0.14831
43,43,0.09003,0.11204,0.08932,0.13562,0.13664,0.08502,0.13635,0.14426
44,44,0.0871,0.1084,0.08682,0.13287,0.14262,0.08875,0.14306,0.14742
45,45,0.09245,0.11506,0.09237,0.14001,0.14415,0.0897,0.14423,0.15163
46,46,0.0899,0.11189,0.08898,0.1351,0.1444,0.08986,0.14446,0.14924
47,47,0.09194,0.11442,0.09164,0.13947,0.14606,0.09089,0.14629,0.15249
48,48,0.09067,0.11284,0.09085,0.13893,0.14402,0.08962,0.14426,0.15169
49,49,0.08901,0.11078,0.08962,0.1329,0.1467,0.09128,0.14754,0.14923
50,50,0.08685,0.10808,0.08715,0.12903,0.1467,0.09128,0.14736,0.1476
51,51,0.08634,0.10745,0.08555,0.12753,0.13689,0.08518,0.13733,0.14022
52,52,0.0829,0.10317,0.08255,0.12216,0.12798,0.07964,0.12852,0.13239
53,53,0.09245,0.11506,0.09201,0.13712,0.14466,0.09002,0.14504,0.14981
54,54,0.08914,0.11094,0.08891,0.13176,0.14249,0.08867,0.14229,0.1454
55,55,0.08825,0.10983,0.08859,0.13294,0.14873,0.09255,0.14955,0.15122
56,56,0.08901,0.11078,0.0894,0.13435,0.14428,0.08978,0.1442,0.149
57,57,0.09423,0.11727,0.09433,0.14,0.14873,0.09255,0.14919,0.15345
58,58,0.09003,0.11204,0.08985,0.13372,0.14237,0.08859,0.14252,0.14658
59,59,0.08901,0.11078,0.08926,0.13529,0.14071,0.08756,0.14025,0.14744
60,60,0.0871,0.1084,0.08737,0.12821,0.13995,0.08708,0.14005,0.14198
61,61,0.08748,0.10887,0.08626,0.13045,0.14848,0.09239,0.14771,0.14855
62,62,0.09118,0.11347,0.09066,0.13508,0.15052,0.09366,0.15144,0.1521
63,63,0.0927,0.11537,0.09191,0.13735,0.15243,0.09485,0.15304,0.15449
64,64,0.08672,0.10792,0.08615,0.13225,0.14313,0.08906,0.14244,0.14769
65,65,0.08965,0.11157,0.08936,0.13793,0.1444,0.08986,0.14423,0.15124
66,66,0.09334,0.11616,0.0929,0.14343,0.14873,0.09255,0.14802,0.15562
67,67,0.09143,0.11379,0.09038,0.13782,0.14975,0.09319,0.14997,0.15327
68,68,0.09041,0.11252,0.08999,0.13898,0.1458,0.09073,0.14543,0.15263
69,69,0.09143,0.11379,0.09115,0.13702,0.14682,0.09136,0.14699,0.15158
70,70,0.08977,0.11173,0.08959,0.13493,0.14351,0.0893,0.14302,0.1488
71,71,0.09207,0.11458,0.09169,0.13952,0.14988,0.09326,0.15042,0.15512
72,72,0.0899,0.11189,0.08937,0.13872,0.14186,0.08827,0.14208,0.15094
73,73,0.09067,0.11284,0.08937,0.13618,0.14326,0.08914,0.14268,0.14822
74,74,0.08837,0.10998,0.08761,0.13421,0.14338,0.08922,0.14344,0.14884
75,75,0.0871,0.1084,0.08683,0.13439,0.14122,0.08788,0.14129,0.14764
76,76,0.08825,0.10983,0.0877,0.13517,0.14682,0.09136,0.14691,0.15131
77,77,0.09054,0.11268,0.08947,0.1352,0.14937,0.09295,0.14977,0.15217
78,78,0.08697,0.10824,0.08629,0.1293,0.13956,0.08685,0.13909,0.1427
79,79,0.09054,0.11268,0.08988,0.13202,0.1481,0.09216,0.14798,0.14768
80,80,0.08876,0.11046,0.08774,0.13007,0.14198,0.08835,0.14128,0.14331
81,81,0.09296,0.11569,0.09295,0.13685,0.14428,0.08978,0.14412,0.14829
82,82,0.09258,0.11521,0.09184,0.13817,0.14249,0.08867,0.14272,0.14933
83,83,0.09398,0.11696,0.092,0.13976,0.14911,0.09279,0.1487,0.15288
84,84,0.09181,0.11426,0.09115,0.13865,0.15115,0.09406,0.15069,0.15458
85,85,0.09181,0.11426,0.09094,0.13594,0.1481,0.09216,0.14723,0.15018
86,86,0.09079,0.113,0.0897,0.13537,0.15064,0.09374,0.15019,0.15222
87,87,0.08977,0.11173,0.08892,0.13066,0.14606,0.09089,0.14622,0.14631
88,88,0.09423,0.11727,0.0938,0.14289,0.15739,0.09794,0.15774,0.16076
89,89,0.09309,0.11585,0.09203,0.13881,0.14631,0.09105,0.14641,0.15097
90,90,0.09614,0.11965,0.09605,0.14137,0.15383,0.09572,0.15384,0.15615
91,91,0.09512,0.11838,0.09447,0.14094,0.1537,0.09564,0.15366,0.15666
92,92,0.08863,0.1103,0.08851,0.13604,0.14351,0.0893,0.14325,0.15012
93,93,0.09181,0.11426,0.09203,0.14029,0.15064,0.09374,0.1509,0.15633
94,94,0.08837,0.10998,0.08841,0.13384,0.14262,0.08875,0.14198,0.14795
95,95,0.08952,0.11141,0.08927,0.13832,0.14606,0.09089,0.14512,0.15272
96,96,0.08914,0.11094,0.08839,0.13669,0.14733,0.09168,0.14594,0.15223
97,97,0.09398,0.11696,0.09331,0.14536,0.15765,0.0981,0.15772,0.1633
98,98,0.09347,0.11632,0.09361,0.14172,0.15625,0.09723,0.15568,0.15879
99,99,0.09296,0.11569,0.09226,0.14135,0.14886,0.09263,0.14744,0.15448
100,100,0.09258,0.11521,0.09206,0.13682,0.14466,0.09002,0.14453,0.14919
101,101,0.09092,0.11315,0.0907,0.13404,0.14924,0.09287,0.14944,0.1504
102,102,0.10174,0.12662,0.10134,0.1528,0.16529,0.10285,0.16542,0.16963
103,103,0.09258,0.11521,0.09171,0.13959,0.15395,0.0958,0.15369,0.15684
104,104,0.09041,0.11252,0.08978,0.13872,0.1523,0.09477,0.15205,0.15645
105,105,0.09385,0.1168,0.0936,0.1417,0.16007,0.0996,0.16068,0.16172
106,106,0.09168,0.1141,0.09099,0.1359,0.1509,0.0939,0.15031,0.15233
107,107,0.09309,0.11585,0.09272,0.13727,0.15574,0.09691,0.15679,0.15639
108,108,0.09512,0.11838,0.09535,0.14001,0.15701,0.0977,0.15802,0.1587
109,109,0.09512,0.11838,0.09454,0.14304,0.16032,0.09976,0.16035,0.16223
110,110,0.09398,0.11696,0.09326,0.13993,0.15459,0.0962,0.15509,0.15727
111,111,0.09092,0.11315,0.0907,0.13525,0.15383,0.09572,0.1535,0.15389
112,112,0.09347,0.11632,0.09343,0.13518,0.15892,0.09889,0.15942,0.15546
113,113,0.09207,0.11458,0.09132,0.13777,0.1481,0.09216,0.14793,0.15242
114,114,0.09168,0.1141,0.09083,0.13564,0.14402,0.08962,0.1439,0.14846
115,115,0.09207,0.11458,0.0913,0.13107,0.1495,0.09303,0.14849,0.14692
116,116,0.09538,0.1187,0.09523,0.1381,0.16185,0.10071,0.16211,0.15862
117,117,0.09576,0.11918,0.09547,0.14125,0.15383,0.09572,0.15357,0.15645
118,118,0.0955,0.11886,0.09452,0.14371,0.15472,0.09628,0.15483,0.1596
119,119,0.09449,0.11759,0.09355,0.14288,0.15217,0.09469,0.15206,0.15761
120,120,0.09703,0.12076,0.09649,0.1425,0.16198,0.10079,0.16265,0.16162
121,121,0.09372,0.11664,0.09328,0.14023,0.15956,0.09929,0.15971,0.1603
122,122,0.09703,0.12076,0.09752,0.14268,0.16656,0.10365,0.16687,0.16478
123,123,0.08876,0.11046,0.08796,0.13281,0.14746,0.09176,0.14762,0.14977
124,124,0.09487,0.11807,0.09417,0.14107,0.15994,0.09952,0.15931,0.16071
125,125,0.09232,0.1149,0.09213,0.14045,0.1551,0.09651,0.155,0.15879
126,126,0.09067,0.11284,0.09028,0.1378,0.15128,0.09414,0.15046,0.15426
127,127,0.09105,0.11331,0.08998,0.13807,0.14695,0.09144,0.14656,0.15235
128,128,0.09487,0.11807,0.09505,0.14294,0.16147,0.10048,0.16089,0.16247
129,129,0.09092,0.11315,0.09096,0.1367,0.14848,0.09239,0.14799,0.15239
130,130,0.09016,0.1122,0.08937,0.13879,0.15383,0.09572,0.15382,0.15746
131,131,0.09678,0.12044,0.09669,0.14892,0.15956,0.09929,0.15948,0.16556
132,132,0.09601,0.11949,0.0954,0.1457,0.15752,0.09802,0.15665,0.16207
133,133,0.09092,0.11315,0.09091,0.13927,0.15115,0.09406,0.15148,0.15598
134,134,0.09589,0.11933,0.09604,0.14535,0.15981,0.09945,0.1595,0.16344
135,135,0.09398,0.11696,0.09316,0.14307,0.1607,0.1,0.16044,0.16326
136,136,0.10009,0.12456,0.09981,0.14828,0.16732,0.10412,0.16847,0.1683
137,137,0.09525,0.11854,0.09566,0.14036,0.16312,0.10151,0.16404,0.16213
138,138,0.0978,0.12171,0.09771,0.14722,0.16007,0.0996,0.16047,0.16397
139,139,0.09423,0.11727,0.09441,0.14488,0.15752,0.09802,0.15817,0.16262
140,140,0.0927,0.11537,0.09163,0.14258,0.1509,0.0939,0.15025,0.15699
141,141,0.09742,0.12124,0.09694,0.14766,0.16389,0.10198,0.16355,0.16662
142,142,0.09792,0.12187,0.09791,0.14651,0.16274,0.10127,0.16295,0.16508
143,143,0.10149,0.12631,0.10153,0.14959,0.17535,0.10911,0.1762,0.17323
144,144,0.09601,0.11949,0.09553,0.14511,0.15841,0.09857,0.1585,0.16291
145,145,0.09894,0.12314,0.09859,0.14981,0.16401,0.10206,0.16407,0.16796
146,146,0.09512,0.11838,0.09441,0.144,0.16376,0.1019,0.164,0.16562
147,147,0.09168,0.1141,0.09178,0.13952,0.15179,0.09445,0.15129,0.15594
148,148,0.09691,0.1206,0.09744,0.14466,0.16249,0.10111,0.16363,0.16394
149,149,0.10658,0.13265,0.10678,0.15694,0.17624,0.10967,0.17732,0.17733
150,150,0.09589,0.11933,0.0964,0.14648,0.1551,0.09651,0.15512,0.16183
151,151,0.09614,0.11965,0.09558,0.14531,0.15841,0.09857,0.15924,0.1629
152,152,0.09843,0.1225,0.09914,0.14813,0.16427,0.10222,0.16495,0.16681
