,epoch,hit@10,precision@10,recall@10,ndcg@10,hit@20,precision@20,recall@20,ndcg@20
0,0,0.06507,0.08098,0.06656,0.08946,0.12581,0.07829,0.12587,0.11422
1,1,0.09894,0.12314,0.09986,0.14579,0.15013,0.09342,0.15071,0.15664
2,2,0.10353,0.12884,0.10425,0.1538,0.16223,0.10095,0.16311,0.16824
3,3,0.11397,0.14184,0.11497,0.1701,0.17866,0.11117,0.17886,0.1854
4,4,0.10938,0.13613,0.11076,0.1609,0.16936,0.10539,0.16906,0.17501
5,5,0.11537,0.14358,0.11692,0.17195,0.17611,0.10959,0.17646,0.18505
6,6,0.1127,0.14025,0.11488,0.16218,0.1798,0.11189,0.18028,0.17989
7,7,0.12085,0.1504,0.123,0.17284,0.18413,0.11458,0.18506,0.18711
8,8,0.12607,0.15689,0.12826,0.18268,0.19076,0.1187,0.1918,0.19673
9,9,0.12097,0.15055,0.12274,0.17467,0.18477,0.11498,0.18601,0.18918
10,10,0.11868,0.1477,0.11996,0.1726,0.18515,0.11521,0.18595,0.18896
11,11,0.12123,0.15087,0.12226,0.17805,0.18566,0.11553,0.18646,0.1919
12,12,0.12097,0.15055,0.12289,0.17818,0.18923,0.11775,0.19012,0.19469
13,13,0.12594,0.15674,0.12753,0.18675,0.19432,0.12092,0.19529,0.2021
14,14,0.13345,0.16609,0.13418,0.19684,0.19852,0.12353,0.19894,0.20892
15,15,0.13345,0.16609,0.13463,0.19583,0.20056,0.1248,0.2009,0.20909
16,16,0.1346,0.16751,0.13671,0.19745,0.20132,0.12528,0.20272,0.21032
17,17,0.13702,0.17052,0.13813,0.20524,0.20285,0.12623,0.20359,0.21566
18,18,0.12721,0.15832,0.12651,0.18894,0.19687,0.1225,0.19697,0.20432
19,19,0.13523,0.1683,0.1371,0.20099,0.20285,0.12623,0.20336,0.2135
20,20,0.13447,0.16735,0.13447,0.19955,0.20323,0.12647,0.20387,0.21401
21,21,0.13893,0.1729,0.13879,0.20332,0.20387,0.12686,0.20373,0.2143
22,22,0.13702,0.17052,0.13718,0.20235,0.20489,0.1275,0.20486,0.21512
23,23,0.13473,0.16767,0.13526,0.19986,0.20298,0.12631,0.20282,0.21286
24,24,0.13269,0.16513,0.13289,0.19582,0.20158,0.12544,0.20241,0.21084
25,25,0.13116,0.16323,0.13106,0.19426,0.20527,0.12773,0.2058,0.21293
26,26,0.1346,0.16751,0.13427,0.19794,0.20591,0.12813,0.20526,0.2129
27,27,0.13727,0.17084,0.13758,0.20329,0.2054,0.12781,0.2052,0.21629
28,28,0.13485,0.16783,0.13419,0.20197,0.20718,0.12892,0.20635,0.21703
29,29,0.13091,0.16292,0.13052,0.19472,0.20553,0.12789,0.20418,0.21261
30,30,0.13192,0.16418,0.13187,0.19637,0.20782,0.12932,0.20712,0.21492
31,31,0.13613,0.16941,0.13631,0.20284,0.2096,0.13043,0.2094,0.21924
32,32,0.13842,0.17227,0.13861,0.20545,0.20769,0.12924,0.20806,0.21906
33,33,0.13995,0.17417,0.13994,0.20852,0.21419,0.13328,0.21458,0.2244
34,34,0.14288,0.17781,0.14312,0.20873,0.21559,0.13415,0.21513,0.22364
35,35,0.14198,0.1767,0.142,0.20894,0.21113,0.13138,0.21065,0.22151
36,36,0.13625,0.16957,0.1362,0.20174,0.21151,0.13162,0.21084,0.21854
37,37,0.13613,0.16941,0.13561,0.20371,0.21202,0.13193,0.21247,0.22167
38,38,0.13511,0.16815,0.13534,0.19822,0.20973,0.13051,0.20925,0.2159
39,39,0.13574,0.16894,0.13576,0.20182,0.21138,0.13154,0.21076,0.2183
40,40,0.13867,0.17258,0.13894,0.20337,0.20833,0.12964,0.20828,0.21728
41,41,0.13944,0.17353,0.13971,0.2045,0.20705,0.12884,0.20668,0.21579
42,42,0.1346,0.16751,0.13458,0.1962,0.20438,0.12718,0.20389,0.21084
43,43,0.13906,0.17306,0.13761,0.20583,0.21304,0.13257,0.21164,0.22132
44,44,0.13804,0.17179,0.13751,0.20381,0.21661,0.13479,0.21568,0.22329
45,45,0.13956,0.17369,0.13888,0.20569,0.2124,0.13217,0.21163,0.2202
46,46,0.14224,0.17702,0.14168,0.20759,0.21584,0.13431,0.21524,0.22323
47,47,0.1374,0.171,0.13781,0.20285,0.21202,0.13193,0.21082,0.21966
48,48,0.14071,0.17512,0.14105,0.20584,0.21126,0.13146,0.21076,0.2193
49,49,0.14007,0.17433,0.14043,0.20543,0.21113,0.13138,0.21016,0.21968
50,50,0.13816,0.17195,0.13915,0.20422,0.20846,0.12971,0.20923,0.21838
51,51,0.13651,0.16989,0.13621,0.20043,0.20947,0.13035,0.20866,0.21625
52,52,0.13855,0.17242,0.13972,0.20811,0.21342,0.13281,0.2139,0.22445
53,53,0.13613,0.16941,0.13687,0.2024,0.21126,0.13146,0.21126,0.22027
54,54,0.14147,0.17607,0.14241,0.20926,0.21915,0.13637,0.21973,0.22807
55,55,0.14033,0.17464,0.14109,0.20803,0.2138,0.13304,0.21323,0.22306
56,56,0.14631,0.18209,0.14641,0.21741,0.22043,0.13716,0.22082,0.23186
57,57,0.14389,0.17908,0.14403,0.21457,0.2175,0.13534,0.21696,0.2286
58,58,0.13816,0.17195,0.13797,0.20428,0.21533,0.13399,0.21539,0.2222
59,59,0.13956,0.17369,0.13985,0.20605,0.21329,0.13273,0.21401,0.22232
60,60,0.1416,0.17623,0.1417,0.2108,0.21686,0.13494,0.21653,0.2265
61,61,0.14377,0.17892,0.14387,0.21296,0.21826,0.13582,0.21771,0.22781
62,62,0.1374,0.171,0.1379,0.20634,0.21215,0.13201,0.21158,0.22253
63,63,0.14084,0.17528,0.14129,0.20993,0.21368,0.13296,0.21474,0.22505
64,64,0.13982,0.17401,0.14049,0.20749,0.21495,0.13376,0.21524,0.22443
65,65,0.14338,0.17845,0.14367,0.2109,0.21571,0.13423,0.21585,0.22506
66,66,0.13906,0.17306,0.14038,0.20818,0.21291,0.13249,0.21251,0.22329
67,67,0.13931,0.17338,0.14049,0.20987,0.2138,0.13304,0.21461,0.22581
68,68,0.14619,0.18193,0.14545,0.21727,0.22043,0.13716,0.22062,0.23219
69,69,0.14568,0.1813,0.14657,0.21693,0.21801,0.13566,0.21915,0.23053
